unit_key,unit_name,candidate_binding_count,retrieval_status
wh3_dlc27_hef_mon_merwyrm_ror,Silak One-eye (Merwyrm),276,potential_relationships_only
wh3_dlc27_hef_mon_sea_elemental,Sea Elemental,255,potential_relationships_only
wh3_dlc27_hef_veh_skycutter_bolt_thrower,Lothern Skycutters (Bolt Throwers),284,potential_relationships_only
wh3_dlc27_hef_veh_skycutter_bows,Lothern Skycutters,284,potential_relationships_only
wh3_dlc27_kho_inf_chaos_warriors_2,Chaos Warriors of Khorne (Dual Weapons),234,potential_relationships_only
wh3_dlc27_kho_mon_spawn_of_khorne_0,Spawn of Khorne,240,potential_relationships_only
wh3_dlc27_nor_cav_chaos_chariot_ror,Followers of the Great Eagle (Marauder Chariots),279,potential_relationships_only
wh3_dlc27_nor_cav_kurgan_horsemen_dualweapons,Kurgan Horsemen (Dual Weapons),286,potential_relationships_only
wh3_dlc27_nor_cav_kurgan_horsemen_greatweapons,Kurgan Horsemen (Great Weapons),286,potential_relationships_only
wh3_dlc27_nor_cav_marauder_horsemen_ror,Riders of the Mighty Serpent (Marauder Horsemen),361,potential_relationships_only
wh3_dlc27_nor_cha_beorg_bearstruck,Beorg Bearstruck,278,potential_relationships_only
wh3_dlc27_nor_cha_fimir_noble,Fimir Noble,275,potential_relationships_only
wh3_dlc27_nor_cha_great_shaman_sorcerer_death,Great Shaman-Sorcerer (Death),269,potential_relationships_only
wh3_dlc27_nor_cha_great_shaman_sorcerer_death_chariot,{{tr:land_units_onscreen_name_wh3_dlc27_nor_cha_great_shaman_sorcerer_death}},269,potential_relationships_only
wh3_dlc27_nor_cha_great_shaman_sorcerer_death_mammoth,{{tr:land_units_onscreen_name_wh3_dlc27_nor_cha_great_shaman_sorcerer_death}},274,potential_relationships_only
wh3_dlc27_nor_cha_great_shaman_sorcerer_death_warhorse,{{tr:land_units_onscreen_name_wh3_dlc27_nor_cha_great_shaman_sorcerer_death}},269,potential_relationships_only
wh3_dlc27_nor_cha_great_shaman_sorcerer_fire,Great Shaman-Sorcerer (Fire),269,potential_relationships_only
wh3_dlc27_nor_cha_great_shaman_sorcerer_fire_chariot,{{tr:land_units_onscreen_name_wh3_dlc27_nor_cha_great_shaman_sorcerer_fire}},269,potential_relationships_only
wh3_dlc27_nor_cha_great_shaman_sorcerer_fire_mammoth,{{tr:land_units_onscreen_name_wh3_dlc27_nor_cha_great_shaman_sorcerer_fire}},274,potential_relationships_only
wh3_dlc27_nor_cha_great_shaman_sorcerer_fire_warhorse,{{tr:land_units_onscreen_name_wh3_dlc27_nor_cha_great_shaman_sorcerer_fire}},269,potential_relationships_only
wh3_dlc27_nor_cha_great_shaman_sorcerer_metal,Great Shaman-Sorcerer (Metal),269,potential_relationships_only
wh3_dlc27_nor_cha_great_shaman_sorcerer_metal_chariot,{{tr:land_units_onscreen_name_wh3_dlc27_nor_cha_great_shaman_sorcerer_metal}},269,potential_relationships_only
wh3_dlc27_nor_cha_great_shaman_sorcerer_metal_mammoth,{{tr:land_units_onscreen_name_wh3_dlc27_nor_cha_great_shaman_sorcerer_metal}},274,potential_relationships_only
wh3_dlc27_nor_cha_great_shaman_sorcerer_metal_warhorse,{{tr:land_units_onscreen_name_wh3_dlc27_nor_cha_great_shaman_sorcerer_metal}},269,potential_relationships_only
wh3_dlc27_nor_cha_sayl_the_faithless,Sayl the Faithless,273,potential_relationships_only
wh3_dlc27_nor_cha_sayl_the_faithless_chariot,{{tr:land_units_onscreen_name_wh3_dlc27_nor_cha_sayl_the_faithless}},276,potential_relationships_only
wh3_dlc27_nor_cha_sayl_the_faithless_mammoth,{{tr:land_units_onscreen_name_wh3_dlc27_nor_cha_sayl_the_faithless}},278,potential_relationships_only
wh3_dlc27_nor_cha_sayl_the_faithless_warhorse,{{tr:land_units_onscreen_name_wh3_dlc27_nor_cha_sayl_the_faithless}},273,potential_relationships_only
wh3_dlc27_nor_inf_chaos_marauders_great_weapons_ror,Worshippers of the Crow (Marauders – Great Weapons),344,potential_relationships_only
wh3_dlc27_nor_inf_marauder_bearmen,Marauder Bearmen,327,potential_relationships_only
wh3_dlc27_nor_inf_marauder_bearmen_greatweapons,Marauder Bearmen (Great Weapons),346,potential_relationships_only
wh3_dlc27_nor_mon_chimera,Chimera,285,potential_relationships_only
wh3_dlc27_nor_mon_chimera_monst_arcanum_reward,Chimera,279,potential_relationships_only
wh3_dlc27_nor_mon_chimera_ror,Bloodshriek Chimera (Chimera),307,potential_relationships_only
wh3_dlc27_nor_mon_cursd_ettin,Curs'd Ettin,260,potential_relationships_only
wh3_dlc27_nor_mon_cursd_ettin_runecaller,Curs'd Ettin (Runecaller),260,potential_relationships_only
wh3_dlc27_nor_mon_dread_maw,Dread Maw,275,potential_relationships_only
wh3_dlc27_nor_mon_dread_maw_underground,Dread Maw,280,potential_relationships_only
wh3_dlc27_nur_mon_spawn_of_nurgle_0,Spawn of Nurgle,239,potential_relationships_only
wh3_dlc27_sla_cav_heartseekers_of_slaanesh_dechala,Heartseekers of Slaanesh,292,potential_relationships_only
wh3_dlc27_sla_cav_pleasureseekers,Pleasureseekers,297,potential_relationships_only
wh3_dlc27_sla_cav_pleasureseekers_dechala,Pleasureseekers,293,potential_relationships_only
wh3_dlc27_sla_cha_alluress_shadow_daemonic_steed,{{tr:land_units_onscreen_name_wh3_main_sla_cha_alluress_shadow_0}},292,potential_relationships_only
wh3_dlc27_sla_cha_alluress_slaanesh_daemonic_steed,{{tr:land_units_onscreen_name_wh3_main_sla_cha_alluress_slaanesh_0}},292,potential_relationships_only
wh3_dlc27_sla_cha_dechala,"Dechala, the Denied One",285,potential_relationships_only
wh3_dlc27_sla_cha_druchii_anointed,Druchii Anointed,274,potential_relationships_only
wh3_dlc27_sla_cha_druchii_anointed_cold_one,{{tr:land_units_onscreen_name_wh3_dlc27_sla_cha_druchii_anointed}},274,potential_relationships_only
wh3_dlc27_sla_cha_druchii_anointed_daemonic_steed,{{tr:land_units_onscreen_name_wh3_dlc27_sla_cha_druchii_anointed}},275,potential_relationships_only
wh3_dlc27_sla_cha_herald_of_slaanesh_shadow_daemonic_steed,{{tr:land_units_onscreen_name_wh3_main_sla_cha_herald_of_slaanesh_shadow_0}},288,potential_relationships_only
wh3_dlc27_sla_cha_herald_of_slaanesh_slaanesh_daemonic_steed,{{tr:land_units_onscreen_name_wh3_main_sla_cha_herald_of_slaanesh_slaanesh_0}},288,potential_relationships_only
wh3_dlc27_sla_cha_masque_of_slaanesh,The Masque of Slaanesh,292,potential_relationships_only
wh3_dlc27_sla_cha_styrkaar_the_sortsvinaer,Styrkaar of the Sortsvinaer,275,potential_relationships_only
wh3_dlc27_sla_cha_styrkaar_the_sortsvinaer_daemonic_steed,{{tr:land_units_onscreen_name_wh3_dlc27_sla_cha_styrkaar_the_sortsvinaer}},280,potential_relationships_only
wh3_dlc27_sla_cha_styrkaar_the_sortsvinaer_steed_of_slaanesh,{{tr:land_units_onscreen_name_wh3_dlc27_sla_cha_styrkaar_the_sortsvinaer}},276,potential_relationships_only
wh3_dlc27_sla_inf_chaos_furies_dechala,Chaos Furies (Slaanesh),290,potential_relationships_only
wh3_dlc27_sla_inf_daemonette_1_dechala,Exalted Daemonettes of Slaanesh,301,potential_relationships_only
wh3_dlc27_sla_inf_devotees_of_slaanesh,Devotees of Slaanesh,276,potential_relationships_only
wh3_dlc27_sla_inf_devotees_of_slaanesh_crossbows,Devotees of Slaanesh (Crossbows),280,potential_relationships_only
wh3_dlc27_sla_inf_slaangors,Slaangors,280,potential_relationships_only
wh3_dlc27_sla_mon_champions_of_slaanesh,Champions Of Slaanesh,283,potential_relationships_only
wh3_dlc27_sla_mon_champions_of_slaanesh_ror,Pleasure Guard (Champions of Slaanesh),295,potential_relationships_only
wh3_dlc27_sla_mon_fiends_of_slaanesh_dechala,Fiends of Slaanesh,281,potential_relationships_only
wh3_dlc27_sla_mon_keeper_of_secrets_dechala,Keeper of Secrets,289,potential_relationships_only
wh3_dlc27_sla_mon_preyton,Preyton,283,potential_relationships_only
wh3_dlc27_sla_mon_spawn_of_slaanesh_0,Spawn of Slaanesh,240,potential_relationships_only
wh3_dlc27_sla_veh_exalted_seeker_chariot_dechala,Exalted Seeker Chariot,280,potential_relationships_only
wh3_dlc27_sla_veh_seeker_chariot_ror,Heralds of Excess (Seeker Chariots),284,potential_relationships_only
wh3_dlc27_throgg_mon_bile_trolls,Bile Trolls,339,potential_relationships_only
wh3_dlc27_throgg_mon_chs_trolls_0,Chaos Trolls,317,potential_relationships_only
wh3_dlc27_throgg_mon_chs_trolls_1,Chaos Trolls (Armoured),314,potential_relationships_only
wh3_dlc27_throgg_mon_river_trolls_0,River Trolls,301,potential_relationships_only
wh3_dlc27_throgg_mon_stone_trolls_0,Stone Trolls,290,potential_relationships_only
wh3_dlc27_tze_mon_spawn_of_tzeentch_0,Spawn of Tzeentch,238,potential_relationships_only
wh3_dlc27_woc_mon_chimera_ror,Bloodshriek Chimera (Chimera),283,potential_relationships_only
wh3_main_chd_art_hobgob_bolt_thrower,Hobgoblin Bolt Thrower,263,potential_relationships_only
wh3_main_cth_art_fire_rain_rocket_battery_0,Fire Rain Rocket Battery,239,potential_relationships_only
wh3_main_cth_art_grand_cannon_0,Grand Cannons,240,potential_relationships_only
wh3_main_cth_cav_jade_lancers_0,Jade Lancers,261,potential_relationships_only
wh3_main_cth_cav_jade_longma_riders_0,Great Longma Riders,276,potential_relationships_only
wh3_main_cth_cav_peasant_horsemen_0,Peasant Horsemen,268,potential_relationships_only
wh3_main_cth_cha_alchemist_0,Alchemist,265,potential_relationships_only
wh3_main_cth_cha_alchemist_1,Alchemist,262,potential_relationships_only
wh3_main_cth_cha_alchemist_2,{{tr:land_units_onscreen_name_wh3_main_cth_cha_alchemist_1}},262,potential_relationships_only
wh3_main_cth_cha_astromancer_0,Astromancer,262,potential_relationships_only
wh3_main_cth_cha_astromancer_1,Astromancer,262,potential_relationships_only
wh3_main_cth_cha_astromancer_2,Astromancer,264,potential_relationships_only
wh3_main_cth_cha_dragon_blooded_shugengan_lord_yang_0,Dragon-blooded Shugengan Lord (Yang),263,potential_relationships_only
wh3_main_cth_cha_dragon_blooded_shugengan_lord_yang_1,Dragon-blooded Shugengan Lord (Yang),263,potential_relationships_only
wh3_main_cth_cha_dragon_blooded_shugengan_lord_yang_2,Dragon-blooded Shugengan Lord (Yang),269,potential_relationships_only
wh3_main_cth_cha_dragon_blooded_shugengan_lord_yin_0,Dragon-blooded Shugengan Lord (Yin),263,potential_relationships_only
wh3_main_cth_cha_dragon_blooded_shugengan_lord_yin_1,Dragon-blooded Shugengan Lord (Yin),263,potential_relationships_only
wh3_main_cth_cha_dragon_blooded_shugengan_lord_yin_2,Dragon-blooded Shugengan Lord (Yin),269,potential_relationships_only
wh3_main_cth_cha_iron_dragon_0,"Zhao Ming, the Iron Dragon",279,potential_relationships_only
wh3_main_cth_cha_iron_dragon_1,"Zhao Ming, the Iron Dragon",269,potential_relationships_only
wh3_main_cth_cha_lord_caravan_master,Lord Magistrate,267,potential_relationships_only
wh3_main_cth_cha_lord_magistrate_0,Lord Magistrate,267,potential_relationships_only
wh3_main_cth_cha_lord_magistrate_1,Lord Magistrate,267,potential_relationships_only
wh3_main_cth_cha_lord_magistrate_2,Lord Magistrate,270,potential_relationships_only
wh3_main_cth_cha_storm_dragon_0,"Miao Ying, the Storm Dragon",273,potential_relationships_only
wh3_main_cth_cha_storm_dragon_1,"Miao Ying, the Storm Dragon",273,potential_relationships_only
wh3_main_cth_inf_crane_gunners_0,Crane Gunners,259,potential_relationships_only
wh3_main_cth_inf_dragon_guard_0,Celestial Dragon Guard,262,potential_relationships_only
wh3_main_cth_inf_dragon_guard_crossbowmen_0,Celestial Dragon Crossbows,272,potential_relationships_only
wh3_main_cth_inf_grenadiers,Nan-Gau Grenadiers,256,potential_relationships_only
wh3_main_cth_inf_iron_hail_gunners_0,Iron Hail Gunners,257,potential_relationships_only
wh3_main_cth_inf_jade_warrior_crossbowmen_0,Jade Warrior Crossbows,276,potential_relationships_only
wh3_main_cth_inf_jade_warrior_crossbowmen_1,Jade Warrior Crossbows (Shields),276,potential_relationships_only
wh3_main_cth_inf_jade_warriors_0,Jade Warriors,267,potential_relationships_only
wh3_main_cth_inf_jade_warriors_1,Jade Warriors (Halberds),270,potential_relationships_only
wh3_main_cth_inf_peasant_archers_0,Peasant Archers,266,potential_relationships_only
wh3_main_cth_inf_peasant_spearmen_1,Peasant Long Spearmen,261,potential_relationships_only
wh3_main_cth_mon_terracotta_sentinel_0,Terracotta Sentinel,264,potential_relationships_only
wh3_main_cth_veh_sky_junk_0,Sky-junk,224,potential_relationships_only
wh3_main_cth_veh_sky_lantern_0,Sky Lantern,219,potential_relationships_only
wh3_main_cth_veh_war_compass_0,Wu Xing War Compass,242,potential_relationships_only
wh3_main_dae_inf_chaos_furies_0,Chaos Furies,347,potential_relationships_only
wh3_main_grn_inf_goblins_sword_shield,Goblins,274,potential_relationships_only
wh3_main_grn_inf_orc_boyz_spear_shield,Orc Boyz (Spears),274,potential_relationships_only
wh3_main_ie_nor_cha_exalted_great_unclean_one_burplesmirk_spewpit,Burplesmirk Spewpit,289,potential_relationships_only
wh3_main_ie_nor_cha_exalted_hero_mkho_killgore_slaymaim,Killgore Slaymaim,283,potential_relationships_only
wh3_main_kho_cav_bloodcrushers_0,Bloodcrushers of Khorne,292,potential_relationships_only
wh3_main_kho_cav_gorebeast_chariot,Gorebeast Chariots of Khorne,282,potential_relationships_only
wh3_main_kho_cav_skullcrushers_0,Skullcrushers of Khorne,305,potential_relationships_only
wh3_main_kho_cha_bloodreaper_0,Bloodreaper,306,potential_relationships_only
wh3_main_kho_cha_cultist_0,Cultist of Khorne,280,potential_relationships_only
wh3_main_kho_cha_cultist_1,Cultist of Khorne,280,potential_relationships_only
wh3_main_kho_cha_herald_of_khorne_0,Herald of Khorne,303,potential_relationships_only
wh3_main_kho_inf_bloodletters_0,Bloodletters of Khorne,300,potential_relationships_only
wh3_main_kho_inf_bloodletters_1,Exalted Bloodletters of Khorne,302,potential_relationships_only
wh3_main_kho_inf_chaos_furies_0,Chaos Furies (Khorne),291,potential_relationships_only
wh3_main_kho_inf_chaos_warhounds_0,Chaos Warhounds of Khorne,287,potential_relationships_only
wh3_main_kho_inf_chaos_warriors_0,Chaos Warriors of Khorne,306,potential_relationships_only
wh3_main_kho_inf_chaos_warriors_1,Chaos Warriors of Khorne (Halberds),319,potential_relationships_only
wh3_main_kho_inf_chaos_warriors_2,Chaos Warriors of Khorne (Dual Weapons),317,potential_relationships_only
wh3_main_kho_inf_flesh_hounds_of_khorne_0,Flesh Hounds of Khorne,288,potential_relationships_only
wh3_main_kho_mon_bloodthirster_0,Bloodthirster,288,potential_relationships_only
wh3_main_kho_mon_khornataurs_0,Minotaurs of Khorne,299,potential_relationships_only
wh3_main_kho_mon_khornataurs_1,Minotaurs of Khorne (Great Weapons),299,potential_relationships_only
wh3_main_kho_mon_soul_grinder_0,Soul Grinder of Khorne,282,potential_relationships_only
wh3_main_kho_mon_spawn_of_khorne_0,Spawn of Khorne,308,potential_relationships_only
wh3_main_kho_veh_blood_shrine_0,Blood Shrine of Khorne,270,potential_relationships_only
wh3_main_kho_veh_skullcannon_0,Skullcannon,278,potential_relationships_only
wh3_main_ksl_cav_gryphon_legion_0,Gryphon Legion,252,potential_relationships_only
wh3_main_ksl_cav_horse_archers_0,Horse Archers,255,potential_relationships_only
wh3_main_ksl_cav_horse_raiders_0,Kossovite Dervishes,251,potential_relationships_only
wh3_main_ksl_cav_war_bear_riders_1,War Bear Riders,259,potential_relationships_only
wh3_main_ksl_cav_winged_lancers_0,Winged Lancers,251,potential_relationships_only
wh3_main_ksl_cha_ataman,Ataman,279,potential_relationships_only
wh3_main_ksl_cha_boris_0,Boris Ursus,275,potential_relationships_only
wh3_main_ksl_cha_boris_1,Boris Ursus,280,potential_relationships_only
wh3_main_ksl_cha_boris_2,Boris Ursus,280,potential_relationships_only
wh3_main_ksl_cha_boyar_0,Boyar,279,potential_relationships_only
wh3_main_ksl_cha_boyar_1,Boyar,279,potential_relationships_only
wh3_main_ksl_cha_boyar_2,Boyar,284,potential_relationships_only
wh3_main_ksl_cha_frost_maiden_ice_0,Frost Maiden (Ice),267,potential_relationships_only
wh3_main_ksl_cha_frost_maiden_ice_1,Frost Maiden (Ice),267,potential_relationships_only
wh3_main_ksl_cha_frost_maiden_ice_2,Frost Maiden (Ice),272,potential_relationships_only
wh3_main_ksl_cha_frost_maiden_tempest_0,Frost Maiden (Tempest),265,potential_relationships_only
wh3_main_ksl_cha_frost_maiden_tempest_1,Frost Maiden (Tempest),265,potential_relationships_only
wh3_main_ksl_cha_frost_maiden_tempest_2,Frost Maiden (Tempest),270,potential_relationships_only
wh3_main_ksl_cha_ice_witch_ice_0,Ice Witch (Ice),268,potential_relationships_only
wh3_main_ksl_cha_ice_witch_ice_1,Ice Witch (Ice),268,potential_relationships_only
wh3_main_ksl_cha_ice_witch_ice_2,Ice Witch (Ice),273,potential_relationships_only
wh3_main_ksl_cha_ice_witch_tempest_0,Ice Witch (Tempest),268,potential_relationships_only
wh3_main_ksl_cha_ice_witch_tempest_1,Ice Witch (Tempest),268,potential_relationships_only
wh3_main_ksl_cha_ice_witch_tempest_2,Ice Witch (Tempest),273,potential_relationships_only
wh3_main_ksl_cha_katarin_0,Tzarina Katarin,272,potential_relationships_only
wh3_main_ksl_cha_katarin_1,Tzarina Katarin,272,potential_relationships_only
wh3_main_ksl_cha_katarin_2,Tzarina Katarin,277,potential_relationships_only
wh3_main_ksl_cha_kostaltyn_0,Kostaltyn,283,potential_relationships_only
wh3_main_ksl_cha_kostaltyn_1,Kostaltyn,283,potential_relationships_only
wh3_main_ksl_cha_kostaltyn_2,Kostaltyn,288,potential_relationships_only
wh3_main_ksl_cha_patriarch_0,Patriarch,284,potential_relationships_only
wh3_main_ksl_cha_patriarch_1,Patriarch,284,potential_relationships_only
wh3_main_ksl_cha_patriarch_2,Patriarch,289,potential_relationships_only
wh3_main_ksl_inf_armoured_kossars_0,Armoured Kossars,256,potential_relationships_only
wh3_main_ksl_inf_armoured_kossars_1,Armoured Kossars (Great Weapons),255,potential_relationships_only
wh3_main_ksl_inf_ice_guard_0,Ice Guard (Glaives),271,potential_relationships_only
wh3_main_ksl_inf_ice_guard_1,Ice Guard (Swords),268,potential_relationships_only
wh3_main_ksl_inf_kossars_0,Kossars,262,potential_relationships_only
wh3_main_ksl_inf_kossars_1,Kossars (Spears),265,potential_relationships_only
wh3_main_ksl_inf_streltsi_0,Streltsi,249,potential_relationships_only
wh3_main_ksl_inf_tzar_guard_0,Tzar Guard,254,potential_relationships_only
wh3_main_ksl_inf_tzar_guard_1,Tzar Guard (Great Weapons),253,potential_relationships_only
wh3_main_ksl_mon_elemental_bear_0,Elemental Bear,243,potential_relationships_only
wh3_main_ksl_mon_snow_leopard_0,Snow Leopard,232,potential_relationships_only
wh3_main_ksl_veh_heavy_war_sled_0,Heavy War Sleds,233,potential_relationships_only
wh3_main_ksl_veh_light_war_sled_0,Light War Sleds,233,potential_relationships_only
wh3_main_ksl_veh_little_grom_0,Little Grom,233,potential_relationships_only
wh3_main_monster_feral_bears,Feral Bears,232,potential_relationships_only
wh3_main_monster_feral_ice_bears,Feral Ice Bears,227,potential_relationships_only
wh3_main_nur_cav_plague_drones_0,Plague Drones of Nurgle,305,potential_relationships_only
wh3_main_nur_cav_plague_drones_1,Plague Drones of Nurgle (Death's Heads),310,potential_relationships_only
wh3_main_nur_cav_pox_riders_of_nurgle_0,Pox Riders of Nurgle,296,potential_relationships_only
wh3_main_nur_cha_cultist_0,Cultist of Nurgle,281,potential_relationships_only
wh3_main_nur_cha_cultist_1,Cultist of Nurgle,279,potential_relationships_only
wh3_main_nur_cha_exalted_great_unclean_one_death_0,Exalted Great Unclean One (Death),293,potential_relationships_only
wh3_main_nur_cha_exalted_great_unclean_one_nurgle_0,Exalted Great Unclean One (Nurgle),293,potential_relationships_only
wh3_main_nur_cha_herald_of_nurgle_death_0,Herald of Nurgle (Death),288,potential_relationships_only
wh3_main_nur_cha_herald_of_nurgle_death_1,Herald of Nurgle (Death),288,potential_relationships_only
wh3_main_nur_cha_herald_of_nurgle_death_2,Herald of Nurgle (Death),290,potential_relationships_only
wh3_main_nur_cha_herald_of_nurgle_nurgle_0,Herald of Nurgle (Nurgle),288,potential_relationships_only
wh3_main_nur_cha_herald_of_nurgle_nurgle_1,Herald of Nurgle (Nurgle),288,potential_relationships_only
wh3_main_nur_cha_herald_of_nurgle_nurgle_2,Herald of Nurgle (Nurgle),290,potential_relationships_only
wh3_main_nur_cha_ku_gath_plaguefather_0,Ku'gath Plaguefather,297,potential_relationships_only
wh3_main_nur_cha_plagueridden_death_0,Plagueridden (Death),286,potential_relationships_only
wh3_main_nur_cha_plagueridden_death_1,Plagueridden (Death),286,potential_relationships_only
wh3_main_nur_cha_plagueridden_death_2,Plagueridden (Death),288,potential_relationships_only
wh3_main_nur_cha_plagueridden_nurgle_0,Plagueridden (Nurgle),286,potential_relationships_only
wh3_main_nur_cha_plagueridden_nurgle_1,Plagueridden (Nurgle),286,potential_relationships_only
wh3_main_nur_cha_plagueridden_nurgle_2,Plagueridden (Nurgle),288,potential_relationships_only
wh3_main_nur_inf_chaos_furies_0,Chaos Furies (Nurgle),300,potential_relationships_only
wh3_main_nur_inf_forsaken_0,Forsaken of Nurgle,304,potential_relationships_only
wh3_main_nur_inf_forsaken_0_warriors,Forsaken of Nurgle,288,potential_relationships_only
wh3_main_nur_inf_nurglings_0,Nurglings,309,potential_relationships_only
wh3_main_nur_inf_plaguebearers_0,Plaguebearers of Nurgle,305,potential_relationships_only
wh3_main_nur_inf_plaguebearers_1,Exalted Plaguebearers of Nurgle,313,potential_relationships_only
wh3_main_nur_mon_beast_of_nurgle_0,Beast of Nurgle,294,potential_relationships_only
wh3_main_nur_mon_great_unclean_one_0,Great Unclean One,294,potential_relationships_only
wh3_main_nur_mon_plague_toads_0,Plague Toads of Nurgle,294,potential_relationships_only
wh3_main_nur_mon_rot_flies_0,Rot Flies,305,potential_relationships_only
wh3_main_nur_mon_soul_grinder_0,Soul Grinder of Nurgle,304,potential_relationships_only
wh3_main_nur_mon_spawn_of_nurgle_0,Spawn of Nurgle,305,potential_relationships_only
wh3_main_nur_mon_spawn_of_nurgle_0_warriors,Spawn of Nurgle,300,potential_relationships_only
wh3_main_ogr_cav_crushers_0,Crushers (Ironfists),265,potential_relationships_only
wh3_main_ogr_cav_crushers_1,Crushers (Great Weapons),264,potential_relationships_only
wh3_main_ogr_cav_mournfang_cavalry_0,Mournfang Cavalry,264,potential_relationships_only
wh3_main_ogr_cav_mournfang_cavalry_1,Mournfang Cavalry (Ironfists),264,potential_relationships_only
wh3_main_ogr_cav_mournfang_cavalry_2,Mournfang Cavalry (Great Weapons),263,potential_relationships_only
wh3_main_ogr_cha_butcher_beasts_0,Butcher (Beasts),274,potential_relationships_only
wh3_main_ogr_cha_butcher_great_maw_0,Butcher (Great Maw),274,potential_relationships_only
wh3_main_ogr_cha_firebelly_0,Firebelly,280,potential_relationships_only
wh3_main_ogr_cha_greasus_goldtooth_0,Greasus Goldtooth,281,potential_relationships_only
wh3_main_ogr_cha_hunter_0,Hunter,273,potential_relationships_only
wh3_main_ogr_cha_hunter_1,Hunter,276,potential_relationships_only
wh3_main_ogr_cha_skrag_the_slaughterer_0,Skrag the Slaughterer,277,potential_relationships_only
wh3_main_ogr_cha_slaughtermaster_beasts_0,Slaughtermaster (Beasts),274,potential_relationships_only
wh3_main_ogr_cha_slaughtermaster_great_maw_0,Slaughtermaster (Great Maw),275,potential_relationships_only
wh3_main_ogr_cha_tyrant_0,Tyrant,277,potential_relationships_only
wh3_main_ogr_inf_gnoblars_0,Gnoblars,244,potential_relationships_only
wh3_main_ogr_inf_gnoblars_1,Gnoblar Trappers,247,potential_relationships_only
wh3_main_ogr_inf_gnoblars_flingers,Gnoblar Flingers,241,potential_relationships_only
wh3_main_ogr_inf_ironguts_0,Ironguts,265,potential_relationships_only
wh3_main_ogr_inf_leadbelchers_0,Leadbelchers,261,potential_relationships_only
wh3_main_ogr_inf_maneaters_0,Maneaters,274,potential_relationships_only
wh3_main_ogr_inf_maneaters_1,Maneaters (Ironfists),273,potential_relationships_only
wh3_main_ogr_inf_maneaters_2,Maneaters (Great Weapons),272,potential_relationships_only
wh3_main_ogr_inf_maneaters_3,Maneaters (Ogre Pistols),271,potential_relationships_only
wh3_main_ogr_inf_ogres_0,Ogre Bulls,267,potential_relationships_only
wh3_main_ogr_inf_ogres_1,Ogre Bulls (Dual Weapons),267,potential_relationships_only
wh3_main_ogr_inf_ogres_2,Ogre Bulls (Ironfists),268,potential_relationships_only
wh3_main_ogr_mon_giant_0,Giant,253,potential_relationships_only
wh3_main_ogr_mon_gorgers_0,Gorgers,290,potential_relationships_only
wh3_main_ogr_mon_sabretusk_pack_0,Sabretusk Pack,257,potential_relationships_only
wh3_main_ogr_mon_stonehorn_0,Stonehorn,258,potential_relationships_only
wh3_main_ogr_mon_stonehorn_1,Stonehorn (Harpoon Launcher),258,potential_relationships_only
wh3_main_ogr_veh_gnoblar_scraplauncher_0,Gnoblar Scraplauncher,238,potential_relationships_only
wh3_main_ogr_veh_ironblaster_0,Ironblaster,245,potential_relationships_only
wh3_main_sla_cav_heartseekers_of_slaanesh_0,Heartseekers of Slaanesh,295,potential_relationships_only
wh3_main_sla_cav_hellstriders_0,Hellstriders of Slaanesh,312,potential_relationships_only
wh3_main_sla_cav_hellstriders_1,Hellstriders of Slaanesh (Hellscourges),322,potential_relationships_only
wh3_main_sla_cav_seekers_of_slaanesh_0,Seekers of Slaanesh,297,potential_relationships_only
wh3_main_sla_cha_alluress_shadow_0,Alluress (Shadows),289,potential_relationships_only
wh3_main_sla_cha_alluress_shadow_1,Alluress (Shadows),289,potential_relationships_only
wh3_main_sla_cha_alluress_shadow_2,Alluress (Shadows),289,potential_relationships_only
wh3_main_sla_cha_alluress_shadow_3,Alluress (Shadows),293,potential_relationships_only
wh3_main_sla_cha_alluress_slaanesh_0,Alluress (Slaanesh),289,potential_relationships_only
wh3_main_sla_cha_alluress_slaanesh_1,Alluress (Slaanesh),289,potential_relationships_only
wh3_main_sla_cha_alluress_slaanesh_2,Alluress (Slaanesh),289,potential_relationships_only
wh3_main_sla_cha_alluress_slaanesh_3,Alluress (Slaanesh),293,potential_relationships_only
wh3_main_sla_cha_cultist_0,Cultist of Slaanesh,275,potential_relationships_only
wh3_main_sla_cha_cultist_1,Cultist of Slaanesh,275,potential_relationships_only
wh3_main_sla_cha_exalted_keeper_of_secrets_shadow_0,Exalted Keeper of Secrets (Shadows),288,potential_relationships_only
wh3_main_sla_cha_exalted_keeper_of_secrets_slaanesh_0,Exalted Keeper of Secrets (Slaanesh),288,potential_relationships_only
wh3_main_sla_cha_herald_of_slaanesh_shadow_0,Herald of Slaanesh (Shadows),285,potential_relationships_only
wh3_main_sla_cha_herald_of_slaanesh_shadow_1,Herald of Slaanesh (Shadows),285,potential_relationships_only
wh3_main_sla_cha_herald_of_slaanesh_shadow_2,Herald of Slaanesh (Shadows),285,potential_relationships_only
wh3_main_sla_cha_herald_of_slaanesh_shadow_3,Herald of Slaanesh (Shadows),287,potential_relationships_only
wh3_main_sla_cha_herald_of_slaanesh_slaanesh_0,Herald of Slaanesh (Slaanesh),287,potential_relationships_only
wh3_main_sla_cha_herald_of_slaanesh_slaanesh_1,Herald of Slaanesh (Slaanesh),285,potential_relationships_only
wh3_main_sla_cha_herald_of_slaanesh_slaanesh_2,Herald of Slaanesh (Slaanesh),285,potential_relationships_only
