game,patch,projectile_key,category,shot_type,projectile_number,effective_range,minimum_range,muzzle_velocity,marksmanship_bonus,spread,base_damage,ap_damage,base_reload_time,calibration_distance,calibration_area,bonus_vs_infantry,bonus_vs_large,burst_size,burst_shot_delay,shots_per_volley,collision_radius,mass,gravity,ignition_amount,is_magical,can_target_airborne,can_damage_allies,can_damage_buildings,building_damage_multiplier,projectile_penetration,penetration_entity_size_cap,max_penetration,expiry_range,expire_on_impact,can_bounce,can_roll,homing_params,scaling_damage,contact_stat_effect,explosion_key,shrapnel_key,is_spell
warhammer_3,8.1.1,wh3_dlc25_nur_esar_doombolt_bullet,musket,small_arm_default,1,120,0,100,70,0,80,120,8,220,1.7,0,0,1,0,1,0.1,25,-1,0,false,true,true,false,1,medium,medium,5,300,false,false,false,,,wh_main_unit_contact_poison,wh3_dlc25_nur_esar_doombolt_bullet,wh3_dlc25_nur_esar_doombolt_shrapnel,false
warhammer_3,8.1.1,wh3_dlc25_nur_esar_doombolt_fireglaive_bullet_explosive,musket,small_arm_default,1,120,0,100,70,0,60,240,8,220,1.7,0,0,1,0,1,0.1,25,-1,1,false,true,true,false,0.5,low,small,2,300,false,false,false,,,,wh3_dlc23_chd_infernal_castellan_rifle_explosive,,false
warhammer_3,8.1.1,wh3_dlc25_nur_soul_grinder_bombard_ror,artillery,artillery_default,3,360,35,60,10,5,30,70,20,300,80,0,0,1,0,1,0.2,25,-1,0,true,true,true,false,1.25,high,large,10,700,false,false,false,,,wh3_dlc25_unit_contact_erosion,wh3_dlc25_nur_soulgrinder_bombard_explosion_ror,,false
warhammer_3,8.1.1,wh3_dlc25_unit_abilities_thunderbarge_fire_bomb,misc,artillery_explosive,1,1,0,-1,5,50,0,0,10,2,6,0,0,1,0,1,0.3,350,-1,0,false,false,true,true,1,,,,-1,false,false,false,,,,wh3_dlc25_unit_abilities_thunderbarge_fire_bomb_stage_1,wh3_dlc25_unit_abilities_thunderbarge_fire_bomb_shrapnel,false
warhammer_3,8.1.1,wh3_dlc26_arachnarok_flinger_rock,artillery,artillery_default,1,400,35,68,10,0,90,325,18,300,70,0,0,1,0,1,0.2,350,-1,0,false,true,true,true,1.5,high,large,10,700,false,false,false,,,wh3_dlc26_unit_contact_sticky_webs,wh3_dlc26_grn_arachnarok_flinger_explosion,,false
warhammer_3,8.1.1,wh3_dlc26_grn_bolt_throwa,artillery,artillery_default,1,320,8,70,40,0,30,70,12,180,15,0,50,1,0,1,0.1,50,-1,0,false,true,true,true,1.5,large_2,large,2,700,false,false,false,,,,,,false
warhammer_3,8.1.1,wh3_dlc26_grn_bolt_throwa_ror,artillery,artillery_default,1,320,8,70,40,0,30,70,10,180,15,0,50,1,0,1,0.1,50,-1,0,false,true,true,true,1.5,large_2,large,2,700,false,false,false,,,wh_main_unit_contact_poison,,,false
warhammer_3,8.1.1,wh3_dlc26_grn_stinkee_arrers,arrow,small_arm_default,1,140,0,40,10,0,14,6,11,85,4.1,0,0,1,0,1,0.1,5,-1,0,false,true,true,false,0.25,very_low,very_small,0,300,false,false,false,,,wh_main_unit_contact_poison,wh3_dlc26_grn_stinkee_arrer,,false
warhammer_3,8.1.1,wh3_dlc26_ice_shard_thundertusk,artillery,artillery_default,1,200,50,68,20,0,65,250,14,170,25,0,0,1,0,1,0.5,350,-1,0,true,true,true,true,1.5,all,,-1,700,false,false,false,,,wh_dlc08_unit_contact_frostbite,wh3_dlc26_ogr_thundertusk_ice_shard,,false
warhammer_3,8.1.1,wh3_dlc26_kho_skullcannon_skull_ror,artillery,artillery_default,5,160,0,75,10,30,20,90,18,100,8.5,0,0,1,0,1,0.1,340,3,1,true,true,true,true,1.5,medium_3,medium,3,700,false,true,false,homing_strong_magical_veryfast_scattered,,,wh3_main_kho_skullcannon_skull_explosion,,false
warhammer_3,8.1.1,wh3_dlc26_ogr_veh_gnoblar_scraplauncher_shot_increased_projectile,artillery,artillery_default,5,420,35,69,10,3,110,50,17,340,80,0,0,1,0,1,0.2,150,-1,0,false,true,true,true,1.25,high,large,10,700,false,false,false,,,,wh3_main_ogr_gnoblar_scraplauncher_explosion,,false
warhammer_3,8.1.1,wh3_dlc27_chs_marauder_horsemen_msla_javelin_anti_large,javelin,small_arm_default,1,80,0,46,10,0,15,7,9,50,2.3,0,15,1,0,1,0.1,1,-1,0,true,true,true,false,0.25,low,small,2,140,false,false,false,,,,,,false
warhammer_3,8.1.1,wh3_dlc27_chs_marauder_horsemen_msla_javelin_anti_large_ror,javelin,small_arm_default,1,80,0,46,10,0,15,7,9,50,2.3,0,20,1,0,1,0.1,3,-1,0,true,true,true,false,0.25,low,small,2,150,false,false,false,,,,,,false
warhammer_3,8.1.1,wh3_dlc27_chs_marauder_horsemen_msla_javelin_ror,javelin,small_arm_default,1,80,0,46,10,0,15,7,9,50,2.3,0,5,1,0,1,0.1,1,-1,0,true,true,true,false,0.25,low,small,2,140,false,false,false,,,,,,false
warhammer_3,8.1.1,wh3_dlc27_hef_longbow_arrow_anti_infantry,arrow,small_arm_default,1,180,0,45,10,0,16,3,11,140,5.7,5,0,1,0,1,0.1,3,-1,0,false,true,true,false,0.25,very_low,very_small,0,300,false,false,false,,,,,,false
warhammer_3,8.1.1,wh3_dlc27_hef_longbow_arrow_flaming_anti_infantry,arrow,small_arm_default,1,180,0,45,10,0,18,3,11,140,5.7,5,0,1,0,1,0.1,3,-1,1,false,true,true,false,0.25,very_low,very_small,0,300,false,false,false,,,wh2_dlc12_unit_contact_flammable,,,false
warhammer_3,8.1.1,wh3_dlc27_hef_longbow_arrow_sentinel_anti_infantry,arrow,small_arm_default,1,215,0,50,10,0,18,22,22,180,4.5,5,0,1,0,1,0.1,10,-1,0,false,true,true,false,0.25,very_low,very_small,0,300,false,false,false,,,wh2_dlc09_unit_contact_shieldbreaker,,,false
warhammer_3,8.1.1,wh3_dlc27_hef_longbow_arrow_shadow_anti_infantry,arrow,small_arm_default,1,180,0,45,10,0,18,4,11,150,5.6,5,0,1,0,1,0.1,3,-1,0,false,true,true,false,0.25,very_low,very_small,0,300,false,false,false,,,,,,false
warhammer_3,8.1.1,wh3_dlc27_hef_longbow_arrow_shadow_walker_anti_infantry,arrow,small_arm_default,1,180,0,57,30,0,22,5,11,150,3.1,5,0,1,0,1,0.1,3,-1,0,false,true,true,false,0.25,very_low,very_small,0,300,false,false,false,,,wh_main_unit_contact_poison,,,false
warhammer_3,8.1.1,wh3_dlc27_hef_longbow_arrow_sisters_anti_infantry,arrow,small_arm_default,1,180,0,55,10,0,4,18,10,120,3,5,0,1,0,1,0.1,6,-1,1,true,true,true,false,0.25,very_low_magic,very_small,2,300,false,false,false,,,,,,false
warhammer_3,8.1.1,wh3_dlc27_hef_longbow_arrow_spireguard_anti_infantry,arrow,small_arm_default,1,180,0,45,10,0,14,8,11,150,5.6,5,0,1,0,1,0.1,3,-1,0,false,true,true,false,0.25,very_low,very_small,0,300,false,false,false,,,,,,false
warhammer_3,8.1.1,wh3_dlc27_hef_sea_guard_arrow_anti_infantry,arrow,small_arm_default,1,165,0,45,10,0,15,4,11,120,5.3,5,0,1,0,1,0.1,3,-1,0,false,true,true,false,0.25,very_low,very_small,0,300,false,false,false,,,,,,false
warhammer_3,8.1.1,wh3_dlc27_hef_skycutter_bolt,artillery,artillery_default,1,250,8,80,40,0,20,90,9,200,4,0,30,1,0,1,0.1,50,-1,0,false,true,true,true,1,large_2,large,2,700,false,false,false,,,,,,false
warhammer_3,8.1.1,wh3_dlc27_hef_skycutter_bolt_spread,artillery,artillery_canister,16,250,8,68,10,3.5,2,6,9,200,15,11,0,1,0,1,0.1,13,-1,0,false,true,true,true,1,medium,medium,5,700,false,false,false,,,,,,false
warhammer_3,8.1.1,wh3_dlc27_hef_skycutter_bow_arrow,arrow,small_arm_default,1,140,0,50,20,0,18,11,8,120,5.3,0,0,1,0,3,0.1,3,-1,0,true,true,true,false,0.25,very_low,very_small,0,300,false,false,false,,,,,,false
warhammer_3,8.1.1,wh3_dlc27_nor_mon_dread_maw_spit,artillery,artillery_default,1,200,15,70,10,0,30,60,10,150,0.5,0,0,1,0,1,0.2,15,-1,0,false,true,true,true,1.5,low,small,2,250,false,false,false,,,wh_main_unit_contact_poison,wh3_dlc27_unit_dreadmaw_explosion,,false
warhammer_3,8.1.1,wh3_dlc27_sla_crossbow_bolt_devotees,arrow,small_arm_default,1,130,0,48,20,1.65,15,9,8,95,3.4,0,0,1,0,1,0.1,5,-1,0,false,true,true,false,0.25,very_low,very_small,0,300,false,false,false,,,,,,false
warhammer_3,8.1.1,wh3_dlc_26_grn_crossbow_bolt,arrow,small_arm_default,1,160,0,45,10,0,18,6,11,110,4.7,0,0,1,0,1,0.1,5,-1,0,false,true,true,false,0.25,very_low,very_small,0,300,false,false,false,,,,,,false
warhammer_3,8.1.1,wh3_emp_steam_tank_cannon_ball_exploding,artillery,artillery_default,1,380,5,110,60,0,120,380,11,320,4,0,0,1,0,1,0.3,340,-1,0,false,true,true,true,2,very_high_low_entity,very_large,9,500,false,false,false,,,,wh3_dlc25_emp_steam_tank_exploding,,false
warhammer_3,8.1.1,wh3_ksl_sled_rifle_bullet,musket,small_arm_default,1,130,0,100,10,0,10,34,13,100,1.8,0,0,1,0,1,0.05,5,-1,0,false,true,true,false,0.5,very_low,very_small,0,300,false,false,false,,,,,,false
warhammer_3,8.1.1,wh3_ksl_streltsi_rifle_bullet,musket,small_arm_default,1,145,0,100,10,0,5,17,13,100,1.8,0,0,1,0,1,0.05,5,-1,0,false,true,true,false,0.5,very_low,very_small,0,300,false,false,false,,,,,,false
warhammer_3,8.1.1,wh3_main_chd_art_hobgob_bolt_thrower,artillery,artillery_default,1,320,8,70,40,0,30,70,12,180,10,0,50,1,0,1,0.1,50,-1,0,false,true,true,true,1.5,large_2,large,2,700,false,false,false,,,,,,false
warhammer_3,8.1.1,wh3_main_cth_dragon_crossbow_bolt,arrow,small_arm_default,1,160,0,45,10,1.65,5,12,13,120,5.1,0,0,1,0,2,0.1,5,-1,0,false,true,true,false,0.25,very_low,very_small,0,300,false,false,false,,,,,,false
warhammer_3,8.1.1,wh3_main_cth_grand_cannon_ball,artillery,artillery_default,1,450,10,100,25,0,88,352,22,275,8.5,0,0,1,0,1,0.3,350,-1,1,false,true,true,true,1.5,very_high_low_entity,very_large,9,700,false,true,true,,,,,,false
warhammer_3,8.1.1,wh3_main_cth_grenade,grenade,explosives,1,55,7,28,10,0,1,0,10,50,2,0,0,1,0,1,0.2,3,-1,1,false,false,true,false,3,very_low,very_small,0,-1,false,true,true,,,,wh2_dlc11_cst_bomb_explosion,,false
warhammer_3,8.1.1,wh3_main_cth_rocket,artillery,artillery_explosive,1,400,40,72,10,0,63,27,20,240,180,0,0,1,0,7,0.25,1,-1,1,false,true,true,true,1.25,low,small,2,800,false,false,false,,,,wh3_main_cth_rocket_explosion,,false
warhammer_3,8.1.1,wh3_main_cth_rocket_sky_junk,artillery,artillery_explosive,1,360,20,72,10,0,63,27,20,240,180,0,0,1,0,7,0.25,1,-1,1,false,true,true,true,1.25,low,small,2,800,false,false,false,,,,wh3_main_cth_rocket_explosion,,false
warhammer_3,8.1.1,wh3_main_kho_skullcannon_skull,artillery,artillery_default,1,380,10,75,10,0,88,352,11,275,8.5,0,0,1,0,1,0.1,340,3,1,true,true,true,true,1.5,medium_3,medium,3,700,false,true,false,,,,wh3_main_kho_skullcannon_skull_explosion,,false
warhammer_3,8.1.1,wh3_main_kho_soul_grinder_cannon,artillery,artillery_default,3,120,0,100,10,3.5,30,90,5,70,3,0,0,1,0,1,0.05,8,-1,0,false,true,true,false,1.5,medium,medium,5,440,false,false,false,,,,,,false
warhammer_3,8.1.1,wh3_main_ksl_armoured_kossar_pistol_bullet,musket,small_arm_default,1,90,0,100,10,0,15,5,11,65,1.8,0,0,1,0,1,0.05,1,-1,0,false,true,true,false,0.5,low,small,2,200,false,false,false,,,,,,false
warhammer_3,8.1.1,wh3_main_ksl_ataman_pistol,musket,small_arm_default,1,90,0,110,60,0,33,117,4,80,1.6,0,0,1,0,1,0.05,6,-1,0,false,true,true,false,0.5,medium,medium,5,-1,false,false,false,,,,,,false
warhammer_3,8.1.1,wh3_main_ksl_bow_arrow_mounted,arrow,small_arm_default,1,140,0,45,10,0,16,3,11,90,3.7,0,0,1,0,1,0.1,3,-1,0,false,true,true,false,0.25,very_low,very_small,0,300,false,false,false,,,,,,false
warhammer_3,8.1.1,wh3_main_ksl_bow_ice_guard,arrow,small_arm_default,1,160,0,55,10,0,18,6,10,120,3.8,0,0,1,0,1,0.1,3,-1,0,true,true,true,false,0.25,very_low_magic,very_small,2,300,false,false,false,,,wh_dlc08_unit_contact_frostbite,,,false
warhammer_3,8.1.1,wh3_main_ksl_bow_kossars,arrow,small_arm_default,1,140,0,45,10,0,16,3,11,100,4.8,0,0,1,0,1,0.1,3,-1,0,false,true,true,false,0.25,very_low,very_small,0,300,false,false,false,,,,,,false
warhammer_3,8.1.1,wh3_main_ksl_little_grom_cannon_ball,artillery,artillery_default,1,420,10,100,25,0,160,600,14,275,7,0,25,1,0,1,0.5,350,-1,0,false,true,true,true,2,very_high,very_large,20,700,false,true,true,,,,,,false
warhammer_3,8.1.1,wh3_main_ksl_little_grom_cannon_ball_explosive,artillery,artillery_explosive,1,420,10,100,25,0,80,300,14,275,7,0,0,1,0,1,0.5,350,-1,5,false,true,true,true,4,very_low,very_small,0,700,false,false,false,,,,wh3_main_ksl_little_grom_cannon_ball_explosive,,false
warhammer_3,8.1.1,wh3_main_nur_kugath_infested_nurgling,artillery,artillery_default,1,400,15,60,10,0,45,105,10,275,8,0,0,1,0,1,0.3,15,8,0,true,true,true,false,1.5,low,small,2,700,false,false,false,,,wh_main_unit_contact_poison,wh3_main_nur_kugath_infested_nurgling_explosion,,false
warhammer_3,8.1.1,wh3_main_nur_kugath_necrotic_nurglings,artillery,artillery_default,2,400,15,60,10,3,45,105,10,275,8,0,0,1,0,1,0.3,15,8,0,true,true,true,true,1.5,low,small,2,700,false,false,false,,,wh_main_unit_contact_poison,wh3_main_nur_kugath_infested_nurgling_explosion,,false
warhammer_3,8.1.1,wh3_main_nur_soul_grinder_bombard,artillery,artillery_default,1,360,35,60,10,0,30,70,16,300,80,0,0,1,0,3,0.2,25,-1,0,true,true,true,false,1.25,high,large,10,700,false,false,false,,,wh_main_unit_contact_poison,wh3_main_nur_soulgrinder_bombard_explosion,,false
warhammer_3,8.1.1,wh3_main_ogr_gnoblar_slings,grenade,small_arm_default,1,120,0,50,10,0,8,1,9,85,4.8,0,0,1,0,1,0.1,1,-1,0,false,true,true,false,0.25,very_low,very_small,0,300,false,false,false,,,,,,false
warhammer_3,8.1.1,wh3_main_ogr_harpoon_launcher_bolt,artillery,artillery_default,1,250,8,95,30,0,110,340,12,190,2.9,0,0,1,0,1,0.2,50,-1,0,false,true,true,true,1.5,very_high,very_large,20,700,false,false,false,,,,,,false
warhammer_3,8.1.1,wh3_main_ogr_hunter_throwing_spear,artillery,artillery_default,1,120,0,90,30,0,70,250,8,70,1,0,100,1,0,1,0.1,50,-1,0,false,true,true,false,0.5,very_high_low_entity,very_large,9,700,false,false,false,,,,,,false
warhammer_3,8.1.1,wh3_main_ogr_leadbelcher_shot,artillery,artillery_default,1,200,0,80,0,0,33,77,13,130,2.6,0,0,1,0,1,0.05,150,-1,0,false,true,true,true,1.75,medium_3,medium,3,-1,false,true,false,,,,,,false
warhammer_3,8.1.1,wh3_main_ogr_veh_gnoblar_scraplauncher_shot,artillery,artillery_default,3,420,35,69,10,3,110,50,17,340,80,0,0,1,0,1,0.2,150,-1,0,false,true,true,true,1.25,high,large,10,700,false,false,false,,,,wh3_main_ogr_gnoblar_scraplauncher_explosion,,false
warhammer_3,8.1.1,wh3_main_ogr_veh_ironblaster_shot,artillery,artillery_default,5,380,10,100,10,3,75,300,16,275,8.5,0,0,1,0,1,0.1,350,-1,0,false,true,true,true,1.25,very_high_low_entity,very_large,9,700,false,true,true,,,wh_dlc06_unit_contact_sundered_armour,,,false
warhammer_3,8.1.1,wh3_main_tmb_bow_chariot_horse_khalida,arrow,small_arm_default,1,140,0,50,20,0,29,21,6,120,4,0,0,1,0,1,0.1,3,-1,0,true,true,true,false,0.25,medium_1,medium,1,300,false,false,false,,,,,,false
warhammer_3,8.1.1,wh3_main_tmb_bow_horse_khalida,arrow,small_arm_default,1,140,0,45,10,0,14,4,11,85,3.4,0,0,1,0,1,0.1,3,-1,0,true,true,true,false,0.25,medium_1,medium,1,250,false,false,false,,,,,,false
warhammer_3,8.1.1,wh3_main_tmb_bow_skeleton_khalida,arrow,small_arm_default,1,140,0,45,10,0,10,2,8,110,4.6,0,0,1,0,1,0.1,3,-1,0,true,true,true,false,0.25,medium_1,medium,1,300,false,false,false,,,,,,false
warhammer_3,8.1.1,wh3_main_tmb_bow_skeleton_ror_khalida,arrow,small_arm_default,1,160,0,45,30,0,10,2,8,110,3.5,0,0,1,0,1,0.1,3,-1,0,true,true,true,false,0.25,medium_1,medium,1,300,false,false,false,,,wh_dlc06_unit_contact_sundered_armour,,,false
warhammer_3,8.1.1,wh3_main_tze_blue_horror_fire_bolt,axe,small_arm_flaming,1,90,0,35,10,0,13,2,8,60,2,0,0,1,0,1,0.1,1,7,1,true,true,true,false,0.5,very_low,very_small,0,300,true,false,false,,,,,,false
warhammer_3,8.1.1,wh3_main_tze_burning_chariot_exalted_flamer_warpflame,artillery,artillery_default,1,90,0,45,10,0,25,55,8,60,2,0,0,1,0,9,1,15,1,1,true,true,true,false,1.25,low,small,2,200,true,false,false,,,wh3_main_unit_contact_warpflame,wh3_main_tze_exalted_flamer_flame_explosion,,false
warhammer_3,8.1.1,wh3_main_tze_exalted_flamer_warpflame,artillery,artillery_default,1,150,0,45,10,0,25,55,8,100,2,0,0,1,0,9,1,15,1,1,true,true,true,false,1.25,low,small,2,200,true,false,false,,,wh3_main_unit_contact_warpflame,wh3_main_tze_exalted_flamer_flame_explosion,,false
warhammer_3,8.1.1,wh3_main_tze_flamer_flame,artillery,artillery_default,1,90,0,45,10,0,5,13,8,40,1.4,0,0,1,0,9,1,3,1,1,true,true,true,false,1.25,very_low,very_small,0,200,true,false,false,,,wh3_main_unit_contact_warpflame,wh3_main_tze_flamer_flame_explosion,,false
warhammer_3,8.1.1,wh3_main_tze_herald_fire_bolt,axe,small_arm_flaming,1,130,0,60,10,0,225,75,8,80,1.2,0,0,1,0,1,0.1,10,7,1,true,true,true,false,0.5,medium,medium,5,300,false,false,false,,,,,,false
warhammer_3,8.1.1,wh3_main_tze_herald_fire_bolt_improved,axe,small_arm_flaming,1,130,0,60,10,0,175,125,8,80,1.2,0,0,1,0,1,0.1,10,7,1,true,true,true,false,0.5,medium,medium,5,300,false,false,false,,,wh3_main_unit_contact_warpflame,,,false
warhammer_3,8.1.1,wh3_main_tze_iridescent_horror_fire_bolt,axe,small_arm_flaming,1,130,0,60,10,0,203,67,8,80,1.2,0,0,1,0,1,0.1,10,7,1,true,true,true,false,0.5,medium,medium,5,300,false,false,false,,,,,,false
warhammer_3,8.1.1,wh3_main_tze_pink_exalted_horror_fire_bolt,axe,small_arm_flaming,1,130,0,55,10,0,17,8,8,85,1.4,0,0,1,0,1,0.1,1,7,1,true,true,true,false,0.5,very_low,very_small,0,300,true,false,false,,,,,,false
warhammer_3,8.1.1,wh3_main_tze_pink_horror_fire_bolt,axe,small_arm_flaming,1,130,0,45,10,0,15,5,8,85,2,0,0,1,0,1,0.1,1,7,1,true,true,true,false,0.5,very_low,very_small,0,300,true,false,false,,,,,,false
warhammer_3,8.1.1,wh3_main_tze_soul_grinder_bolt,artillery,artillery_default,1,250,10,75,10,0,24,96,12,200,0.5,0,40,1,0,5,0.25,10,4,0,true,true,true,false,1.25,low_magic,small,4,-1,false,false,false,homing_strong_magical_fast,,,,,false
warhammer_3,8.1.1,wh3_nur_plague_drones_deaths_head,grenade,small_arm_default,1,70,0,42,10,0,30,60,8,50,2,0,0,1,0,1,0.2,15,-1,0,true,true,true,false,0.25,very_low,very_small,0,-1,false,false,false,,,wh_main_unit_contact_poison,,,false
warhammer_3,8.1.1,wh3_nur_plague_drones_deaths_head_ror,grenade,small_arm_default,1,70,0,42,10,0,30,60,6,50,2,0,0,1,0,1,0.2,15,-1,0,true,true,true,false,1,very_low,very_small,0,-1,false,false,false,,,wh_main_unit_contact_poison,wh3_dlc25_nur_plague_drones_deaths_head_explosion_ror,wh3_nur_plague_drones_deaths_head_ror_cluster,false
warhammer_3,8.1.1,wh3_nur_plaguebearers_deaths_head,grenade,small_arm_default,1,70,0,42,10,0,9,21,8,50,2,0,0,1,0,1,0.2,15,-1,0,true,true,true,false,3,very_low,very_small,0,-1,false,false,false,,,wh_main_unit_contact_poison,,,false
warhammer_3,8.1.1,wh3_ogr_gnoblar_throwing_dagger,axe,small_arm_default,1,70,0,32,10,0,10,2,8,40,2.7,0,0,1,0,1,0.1,2,-1,0,false,true,true,false,0.5,low,small,2,200,false,false,false,,,,,,false
warhammer_3,8.1.1,wh3_ogr_gnoblar_throwing_dagger_ror,axe,small_arm_default,1,70,0,32,10,0,10,2,8,40,2.7,0,0,1,0,1,0.1,2,-1,0,false,true,true,false,0.5,low,small,2,200,false,false,false,,,wh_main_unit_contact_poison,,,false
warhammer_3,8.1.1,wh3_ogr_pistol_bullet,musket,small_arm_default,1,140,0,100,10,0,38,68,11,100,1,0,0,1,0,1,0.05,15,-1,0,false,true,true,false,0.5,low,small,2,300,false,false,false,,,,,,false
warhammer_3,8.1.1,wh3_twa06_ogr_pistol_bullet_ror,musket,small_arm_default,1,160,0,100,10,0,38,68,11,120,1,0,0,1,0,1,0.05,15,-1,0,false,true,true,false,0.5,low,small,2,300,false,false,false,,,,,,false
warhammer_3,8.1.1,wh3_twa06_tze_pink_exalted_horror_fire_bolt_ror,axe,small_arm_flaming,1,130,0,55,10,0,17,8,8,85,1.4,0,0,1,0,1,0.1,1,7,1,true,true,true,false,0.5,very_low,very_small,0,300,true,false,false,,,wh3_main_unit_contact_warpflame,,,false
warhammer_3,8.1.1,wh3_twa10_cth_peasant_bow_arrow,arrow,small_arm_default,1,140,0,45,10,0,14,1,11,100,5.9,0,0,1,0,1,0.1,3,-1,1,false,true,true,false,0.25,very_low,very_small,0,300,false,false,false,,,wh2_dlc12_unit_contact_flammable,,,false
warhammer_3,8.1.1,wh_brt_arrow_horse,arrow,small_arm_default,1,125,0,45,10,0,16,3,11,90,4,0,0,1,0,1,0.1,3,-1,0,false,true,true,false,0.25,very_low,very_small,0,250,false,false,false,,,,,,false
warhammer_3,8.1.1,wh_brt_longbow_arrow,arrow,small_arm_default,1,160,0,45,10,0,16,3,11,120,5.9,0,0,1,0,1,0.1,3,-1,0,false,true,true,false,0.25,very_low,very_small,0,300,false,false,false,,,,,,false
warhammer_3,8.1.1,wh_brt_longbow_arrow_fire,arrow,small_arm_default,1,160,0,45,10,0,21,2,11,120,5.9,0,0,1,0,1,0.1,3,-1,1,false,true,true,false,0.25,very_low,very_small,0,300,false,false,false,,,,,,false
warhammer_3,8.1.1,wh_brt_longbow_arrow_pox,arrow,small_arm_default,1,160,0,45,10,0,16,3,11,120,5.9,0,0,1,0,1,0.1,3,-1,0,false,true,true,false,0.25,very_low,very_small,0,300,false,false,false,,,wh_main_unit_contact_poison,,,false
warhammer_3,8.1.1,wh_brt_trebuchet_stone,artillery,artillery_default,1,440,50,70,10,0,40,145,20,340,90,0,0,1,0,1,0.2,120,-1,0,false,true,true,true,1.5,high,large,10,700,false,false,false,,,,wh_main_brt_trebuchet_stone_explosion,,false
warhammer_3,8.1.1,wh_chs_hellcannon_blast,artillery,artillery_default,1,420,35,72,20,0,72,262,12,350,12,0,0,1,0,1,0.2,150,-1,0,true,true,true,true,2,low,small,2,700,false,false,false,homing_medium_artillery_slow,,,wh_main_chs_hellcannon,,false
warhammer_3,8.1.1,wh_chs_javelin,javelin,small_arm_default,1,80,0,46,10,0,15,7,9,50,2.3,0,0,1,0,1,0.1,1,-1,0,false,true,true,false,0.25,low,small,2,140,false,false,false,,,,,,false
warhammer_3,8.1.1,wh_chs_javelin_heavy,javelin,small_arm_default,1,90,0,46,20,0,18,8,8,55,2.3,0,0,1,0,1,0.1,1,-1,0,false,true,true,false,0.25,low,small,2,150,false,false,false,,,,,,false
warhammer_3,8.1.1,wh_chs_throwing_axe,axe,small_arm_default,1,70,0,32,10,0,6,21,10,40,2,0,0,1,0,1,0.12,3,-1,0,false,true,true,false,0.5,low,small,2,140,false,false,false,,,,,,false
warhammer_3,8.1.1,wh_dlc03_bst_centigor_throwing_axe,axe,small_arm_default,1,70,0,32,10,0,6,22,10,35,2,0,0,1,0,1,0.12,3,-1,0,false,true,true,false,0.5,low,small,2,140,false,false,false,,,,,,false
warhammer_3,8.1.1,wh_dlc03_bst_cygor_boulder,artillery,artillery_default,1,400,10,68,20,0,90,360,15,320,55,0,0,1,0,1,2,300,-1,0,false,true,true,true,1.5,medium,medium,5,700,false,false,false,,,,wh_dlc03_bst_cygor_boulder_explosion,,false
warhammer_3,8.1.1,wh_dlc03_bst_ungor_arrow,arrow,small_arm_default,1,115,0,40,10,0,12,1,9,50,1,0,0,1,0,1,0.1,1,-1,0,false,true,true,false,0.25,very_low,very_small,0,-1,false,false,false,,,,,,false
warhammer_3,8.1.1,wh_dlc04_emp_free_company_pistol_bullet,musket,small_arm_default,1,90,0,90,10,0,12,2,9,65,2,0,0,1,0,1,0.05,1,-1,0,false,true,true,false,0.5,low,small,2,200,false,false,false,,,,,,false
warhammer_3,8.1.1,wh_dlc04_emp_free_company_pistol_bullet_exploding,musket,small_arm_flaming,1,90,0,90,10,0,12,2,9,65,2,0,0,1,0,1,0.05,1,-1,0,false,true,true,false,1,low,small,2,200,false,false,false,,,,wh3_dlc25_emp_exploding_bullets,,false
warhammer_3,8.1.1,wh_dlc05_wef_cha_trueflight_arrow,arrow,small_arm_default,1,190,0,60,100,0,196,84,8,80,0.2,0,0,1,0,1,0.2,8,-1,0,true,true,true,false,0.25,medium,medium,5,300,false,false,false,homing_strong_smallarms,,,,,false
warhammer_3,8.1.1,wh_dlc05_wef_hagbane_arrow,arrow,small_arm_default,1,170,0,45,10,0,15,7,11,120,3.1,0,0,1,0,1,0.1,3,-1,0,true,true,true,false,0.25,very_low,very_small,0,300,false,false,false,,,wh_main_unit_contact_poison,,,false
warhammer_3,8.1.1,wh_dlc05_wef_hagbane_arrow_mounted,arrow,small_arm_default,1,150,0,45,10,0,15,7,11,100,2.6,0,0,1,0,1,0.1,3,-1,0,true,true,true,false,0.25,very_low,very_small,0,300,false,false,false,,,wh_main_unit_contact_poison,,,false
warhammer_3,8.1.1,wh_dlc05_wef_hawk_rider_arrow,arrow,small_arm_default,1,140,0,45,10,0,19,8,7,70,1.5,0,0,1,0,1,0.1,3,-1,0,false,true,true,false,0.25,very_low,very_small,0,300,false,false,false,,,,,,false
warhammer_3,8.1.1,wh_dlc05_wef_javelin,javelin,small_arm_default,1,90,0,44,10,0,20,10,8,55,2.3,0,0,1,0,1,0.1,1,-1,0,false,true,true,false,0.25,low,small,2,140,false,false,false,,,wh_main_unit_contact_poison,,,false
warhammer_3,8.1.1,wh_dlc05_wef_orion_spear,artillery,artillery_default,1,140,0,90,100,0,80,280,8,70,1,0,0,1,0,1,0.1,50,-1,0,false,true,true,false,1.5,very_high_low_entity,very_large,9,700,false,false,false,homing_strong_magical_fast,,,,,false
warhammer_3,8.1.1,wh_dlc05_wef_scout_arrow,arrow,small_arm_default,1,180,0,45,10,0,20,4,11,120,4.2,0,0,1,0,1,0.1,3,-1,0,false,true,true,false,0.25,very_low,very_small,0,300,false,false,false,,,,,,false
