game,patch,unit_scale,unit_key,attack_type,component_role,slot,melee_weapon_key,missile_weapon_key,projectile_key,is_default_projectile,ammunition_pool,ammunition,link_source
warhammer_3,8.1.1,ultra,wh2_dlc12_skv_inf_warplock_jezzails_0,melee,unit,primary,wh2_main_skv_sword,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_dlc12_skv_inf_warplock_jezzails_0,missile,unit,primary,,wh2_dlc12_skv_warp_jezzails,wh2_dlc12_skv_warp_jezzails_bullet,true,primary,22,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh2_dlc12_skv_veh_doom_flayer_0,melee,unit,primary,wh2_dlc12_skv_doom_flayer,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_dlc12_skv_veh_doom_flayer_ror_tech_lab_0,melee,unit,primary,wh2_dlc12_skv_doom_flayer,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_dlc12_skv_veh_doomwheel_ror_tech_lab_0,melee,unit,primary,wh2_main_skv_doomwheel,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_dlc12_skv_veh_doomwheel_ror_tech_lab_0,missile,unit,additional,,wh2_dlc12_skv_doomwheel_warp_lightning_alt,wh2_dlc12_skv_doomwheel_warp_lightning_alt,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh2_dlc14_skv_cha_deathmaster_snikch_0,melee,unit,primary,wh2_dlc14_skv_cha_snikch,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_dlc14_skv_cha_eshin_sorcerer_0,melee,unit,primary,wh2_main_skv_cha_staff_lord,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_dlc14_skv_cha_master_assassin_0,melee,unit,primary,wh2_dlc14_skv_master_assassin_claw_blade,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_dlc14_skv_cha_master_assassin_0,missile,unit,primary,,wh2_dlc14_skv_throwing_stars_master_assassin,wh2_dlc14_skv_throwing_star_master_assassin,true,primary,120,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh2_dlc14_skv_inf_eshin_triads_0,melee,unit,primary,wh2_dlc14_eshin_triad_guandao,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_dlc14_skv_inf_poison_wind_mortar_0,melee,unit,primary,wh2_dlc14_skv_claw,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_dlc14_skv_inf_poison_wind_mortar_0,missile,unit,primary,,wh2_dlc14_skv_poison_wind_mortar,wh2_dlc14_skv_poison_wind_mortar_globe,true,primary,14,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh2_dlc14_skv_inf_poison_wind_mortar_0,missile,unit,additional,,wh2_dlc14_skv_poison_wind_mortar_alt,wh2_dlc14_skv_poison_wind_mortar_globe_alt,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh2_dlc14_skv_inf_warp_grinder_0,melee,unit,primary,wh2_dlc14_skv_warp_grinder,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_dlc16_skv_mon_brood_horror_0,melee,unit,primary,wh2_dlc12_skv_brood_horror_0,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_dlc16_skv_mon_rat_ogre_mutant,melee,unit,primary,wh2_dlc16_skv_claws_mutant_rat_ogre,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_dlc16_skv_mon_wolf_rats_0,melee,unit,primary,wh2_dlc16_skv_wolf_rat_ap,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_dlc16_skv_mon_wolf_rats_1,melee,unit,primary,wh2_dlc16_skv_wolf_rat_poison,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_main_skv_art_plagueclaw_catapult,melee,unit,primary,wh2_main_skv_sword,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_main_skv_art_plagueclaw_catapult,missile,engine,engine,,wh2_main_skv_plagueclaw_catapult,wh2_main_skv_plagueclaw,true,primary,22,battlefield_engines.missile_weapon
warhammer_3,8.1.1,ultra,wh2_main_skv_art_warp_lightning_cannon,melee,unit,primary,wh2_main_skv_sword_skavenslaves,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_main_skv_art_warp_lightning_cannon,missile,engine,engine,,wh2_main_skv_warp_lightning,wh2_main_skv_warp_lightning,true,primary,22,battlefield_engines.missile_weapon
warhammer_3,8.1.1,ultra,wh2_main_skv_cha_assassin,melee,unit,primary,wh2_main_skv_cha_assassin,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_main_skv_cha_grey_seer_plague_0,melee,unit,primary,wh2_main_skv_cha_staff_lord,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_main_skv_cha_grey_seer_plague_1,melee,unit,primary,wh2_main_skv_cha_screaming_bell,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_main_skv_cha_lord_skrolk,melee,unit,primary,wh2_main_skv_cha_skrolk,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_main_skv_cha_plague_priest_0,melee,unit,primary,wh2_main_skv_cha_censer_hero,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_main_skv_cha_plague_priest_2,melee,unit,primary,wh2_main_skv_cha_plague_furnace,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_main_skv_cha_queek_headtaker,melee,unit,primary,wh2_main_skv_cha_queek_headtaker,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_main_skv_cha_warlock_engineer,melee,unit,primary,wh2_main_skv_cha_warlock_engineer,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_main_skv_cha_warlord_0,melee,unit,primary,wh2_main_skv_cha_warlord,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_main_skv_cha_warlord_1,melee,unit,primary,wh2_main_skv_cha_warlord_bonebreaker,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_main_skv_inf_clanrat_spearmen_0,melee,unit,primary,wh2_main_skv_spear,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_main_skv_inf_clanrat_spearmen_1,melee,unit,primary,wh2_main_skv_spear,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_main_skv_inf_clanrats_0,melee,unit,primary,wh2_main_skv_sword,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_main_skv_inf_clanrats_1,melee,unit,primary,wh2_main_skv_sword,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_main_skv_inf_death_globe_bombardiers,melee,unit,primary,wh2_main_skv_sword,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_main_skv_inf_death_globe_bombardiers,missile,unit,primary,,wh2_main_skv_death_globe,wh2_main_skv_death_globe,true,primary,18,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh2_main_skv_inf_death_globe_bombardiers,missile,unit,additional,,wh2_dlc14_skv_death_globe_alt,wh2_dlc14_skv_death_globe_alt,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh2_main_skv_inf_death_runners_0,melee,unit,primary,wh2_main_skv_weeping_blade,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_main_skv_inf_gutter_runner_slingers_0,melee,unit,primary,wh2_main_skv_claw_blade,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_main_skv_inf_gutter_runner_slingers_0,missile,unit,primary,,wh2_main_skv_sling_gutter_runners,wh2_main_skv_sling_gutter_runners,true,primary,24,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh2_main_skv_inf_gutter_runner_slingers_0,missile,unit,additional,,wh2_main_skv_sling_gutter_runners_alt,wh2_main_skv_sling_gutter_runners_alt,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh2_main_skv_inf_gutter_runner_slingers_1,melee,unit,primary,wh2_main_skv_claw_blade_poison,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_main_skv_inf_gutter_runner_slingers_1,missile,unit,primary,,wh2_main_skv_sling_gutter_runners_poison,wh2_main_skv_sling_gutter_runners_poison,true,primary,24,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh2_main_skv_inf_gutter_runner_slingers_1,missile,unit,additional,,wh2_main_skv_sling_gutter_runners_poison_alt,wh2_main_skv_sling_gutter_runners_poison_alt,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh2_main_skv_inf_gutter_runners_0,melee,unit,primary,wh2_main_skv_claw_blade,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_main_skv_inf_gutter_runners_0,missile,unit,primary,,wh2_main_skv_throwing_star_gutter_runners,wh2_main_skv_throwing_star_gutter_runners,true,primary,12,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh2_main_skv_inf_gutter_runners_0,missile,unit,additional,,wh2_main_skv_throwing_star_gutter_runners_alt,wh2_main_skv_throwing_star_gutter_runners_alt,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh2_main_skv_inf_gutter_runners_1,melee,unit,primary,wh2_main_skv_claw_blade_poison,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_main_skv_inf_gutter_runners_1,missile,unit,primary,,wh2_main_skv_throwing_star_gutter_runners_poison,wh2_main_skv_throwing_star_gutter_runners_poison,true,primary,12,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh2_main_skv_inf_gutter_runners_1,missile,unit,additional,,wh2_main_skv_throwing_star_gutter_runners_poison_alt,wh2_main_skv_throwing_star_gutter_runners_poison_alt,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh2_main_skv_inf_night_runners_0,melee,unit,primary,wh2_main_skv_sword,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_main_skv_inf_night_runners_0,missile,unit,primary,,wh2_main_skv_throwing_stars,wh2_main_skv_throwing_star,true,primary,10,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh2_main_skv_inf_night_runners_0,missile,unit,additional,,wh2_main_skv_throwing_stars_alt,wh2_main_skv_throwing_stars_alt,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh2_main_skv_inf_night_runners_1,melee,unit,primary,wh2_main_skv_sword,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_main_skv_inf_night_runners_1,missile,unit,primary,,wh2_main_skv_sling_night_runners,wh2_main_skv_sling_night_runners,true,primary,22,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh2_main_skv_inf_night_runners_1,missile,unit,additional,,wh2_main_skv_sling_night_runners_alt,wh2_main_skv_sling_night_runners_alt,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh2_main_skv_inf_plague_monk_censer_bearer,melee,unit,primary,wh2_main_skv_censer,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_main_skv_inf_plague_monks,melee,unit,primary,wh2_main_skv_dual_swords,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_main_skv_inf_poison_wind_globadiers,melee,unit,primary,wh2_main_skv_sword,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_main_skv_inf_poison_wind_globadiers,missile,unit,primary,,wh2_main_skv_poison_wind_globe,wh2_main_skv_poison_wind_globe,true,primary,18,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh2_main_skv_inf_poison_wind_globadiers,missile,unit,additional,,wh2_dlc14_skv_poison_wind_globe_alt,wh2_dlc14_skv_poison_wind_globe_alt,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh2_main_skv_inf_skavenslave_slingers_0,melee,unit,primary,wh2_main_skv_sword_skavenslaves,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_main_skv_inf_skavenslave_slingers_0,missile,unit,primary,,wh2_main_skv_sling,wh2_main_skv_sling,true,primary,22,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh2_main_skv_inf_skavenslave_spearmen_0,melee,unit,primary,wh2_main_skv_spear_skavenslaves,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_main_skv_inf_skavenslaves_0,melee,unit,primary,wh2_main_skv_sword_skavenslaves,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_main_skv_inf_stormvermin_0,melee,unit,primary,wh2_main_skv_halberd,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_main_skv_inf_stormvermin_1,melee,unit,primary,wh2_main_skv_sword_stormvermin,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_main_skv_inf_warpfire_thrower,melee,unit,primary,wh2_main_skv_sword_skavenslaves,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_main_skv_inf_warpfire_thrower,missile,unit,primary,,wh2_main_skv_warpfire,wh2_main_skv_warpfire,true,primary,72,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh2_main_skv_inf_warpfire_thrower,missile,unit,additional,,wh2_dlc12_skv_warpfire_alt,wh2_dlc12_skv_warpfire_alt,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh2_main_skv_mon_hell_pit_abomination,melee,unit,primary,wh2_main_skv_hell_pit_abomination,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_main_skv_mon_rat_ogres,melee,unit,primary,wh2_main_skv_rat_ogre,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_main_skv_veh_doomwheel,melee,unit,primary,wh2_main_skv_doomwheel,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_main_skv_veh_doomwheel,missile,unit,additional,,wh2_dlc12_skv_doomwheel_warp_lightning_alt,wh2_dlc12_skv_doomwheel_warp_lightning_alt,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh3_dlc20_chs_cav_chaos_chariot_msla,melee,unit,primary,wh_main_chs_chariot,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc20_chs_cav_chaos_knights_msla,melee,unit,primary,wh_main_chs_sword_chaos_knight,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc20_chs_cav_chaos_knights_msla_lances,melee,unit,primary,wh_main_chs_lance_chaos_knight,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc20_chs_inf_chaos_warriors_msla,melee,unit,primary,wh3_dlc20_chs_warriors_msla_sword,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc20_chs_inf_chosen_msla,melee,unit,primary,wh3_dlc20_chs_chosen_msla_sword,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc20_chs_inf_chosen_msla_hellscourges,melee,unit,primary,wh3_dlc20_chs_chosen_msla_hellscourge_whip,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc27_chs_cha_exalted_hero_msla,melee,unit,primary,wh3_dlc27_chs_cha_exalted_hero_msla_whip,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc27_chs_cha_exalted_hero_msla_chaos_chariot,melee,unit,primary,wh3_dlc27_chs_cha_exalted_hero_msla_whip_chariot,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc27_chs_cha_exalted_hero_msla_chaos_steed,melee,unit,primary,wh3_dlc27_chs_cha_exalted_hero_msla_whip,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc27_chs_cha_exalted_hero_msla_daemonic_steed,melee,unit,primary,wh3_dlc27_chs_cha_exalted_hero_msla_whip_daemonic_steed,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc27_chs_cha_sorcerer_lord_shadows_msla,melee,unit,primary,wh3_dlc27_sla_sword_sorcerer,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc27_chs_cha_sorcerer_lord_shadows_msla_chaos_steed,melee,unit,primary,wh3_dlc27_sla_sword_sorcerer,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc27_chs_cha_sorcerer_lord_shadows_msla_daemonic_steed,melee,unit,primary,wh3_dlc27_sla_sword_sorcerer_lord_daemonic_steed,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc27_chs_cha_sorcerer_lord_shadows_msla_warshrine,melee,unit,primary,wh3_dlc20_chs_mon_warshrine,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc27_chs_cha_sorcerer_lord_slaanesh_msla,melee,unit,primary,wh3_dlc27_sla_sword_sorcerer,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc27_chs_cha_sorcerer_lord_slaanesh_msla_chaos_steed,melee,unit,primary,wh3_dlc27_sla_sword_sorcerer,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc27_chs_cha_sorcerer_lord_slaanesh_msla_daemonic_steed,melee,unit,primary,wh3_dlc27_sla_sword_sorcerer_lord_daemonic_steed,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc27_chs_cha_sorcerer_lord_slaanesh_msla_warshrine,melee,unit,primary,wh3_dlc20_chs_mon_warshrine,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc27_sla_cav_heartseekers_of_slaanesh_dechala,melee,unit,primary,wh3_main_sla_heartseekers_claws,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc27_sla_cav_pleasureseekers_dechala,melee,unit,primary,wh3_dlc27_sla_pleasureseekers,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc27_sla_cha_dechala,melee,unit,primary,wh3_dlc27_sla_dechala_swords,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc27_sla_cha_druchii_anointed_cold_one,melee,unit,primary,wh3_dlc27_druchii_greatsword,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc27_sla_cha_druchii_anointed_daemonic_steed,melee,unit,primary,wh3_dlc27_sla_sword_druchii_daemonic_steed,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc27_sla_cha_masque_of_slaanesh,melee,unit,primary,wh3_dlc27_sla_masque_of_slaanesh_scythe_claw,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc27_sla_cha_styrkaar_the_sortsvinaer,melee,unit,primary,wh3_dlc27_styrkaar_sword_and_shield,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc27_sla_cha_styrkaar_the_sortsvinaer_daemonic_steed,melee,unit,primary,wh3_dlc27_styrkaar_sword_and_shield_daemonic_steed,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc27_sla_cha_styrkaar_the_sortsvinaer_steed_of_slaanesh,melee,unit,primary,wh3_dlc27_styrkaar_sword_and_shield,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc27_sla_inf_chaos_furies_dechala,melee,unit,primary,wh3_main_sla_furies_claws,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc27_sla_inf_daemonette_1_dechala,melee,unit,primary,wh3_main_sla_daemonette_exalted_claws,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc27_sla_mon_fiends_of_slaanesh_dechala,melee,unit,primary,wh3_main_sla_tongue_fiends,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc27_sla_mon_keeper_of_secrets_dechala,melee,unit,primary,wh3_main_sla_keeper_of_secrets_sword,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc27_sla_veh_exalted_seeker_chariot_dechala,melee,unit,primary,wh3_main_sla_exalted_seeker_chariot,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_art_casket_of_souls_0,melee,unit,primary,wh2_dlc09_tmb_sword,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_art_casket_of_souls_0,missile,unit,primary,,wh2_dlc09_tmb_casket_of_souls,wh2_dlc09_casket_of_souls,true,primary,20,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_art_screaming_skull_catapult_0,melee,unit,primary,wh2_dlc09_tmb_sword_short,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_art_screaming_skull_catapult_0,missile,engine,engine,,wh2_dlc09_tmb_screaming_skull,wh2_dlc09_tmb_skull_projectile,true,primary,22,battlefield_engines.missile_weapon
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_cav_hexwraiths,melee,unit,primary,wh3_main_tmb_scythe_hexwraith,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_cav_necropolis_knights_0,melee,unit,primary,wh2_dlc09_tmb_necropolis_knights_lance,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_cav_necropolis_knights_1,melee,unit,primary,wh2_dlc09_tmb_necropolis_knights_halberd,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_cav_necropolis_knights_ror,melee,unit,primary,wh2_dlc09_tmb_necropolis_knights_lance,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_cav_nehekhara_horsemen_0,melee,unit,primary,wh2_dlc09_tmb_sword_nehekhara_horsemen,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_cav_nehekhara_horsemen_ror,melee,unit,primary,wh2_dlc09_tmb_sword_nehekhara_horsemen,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_cav_skeleton_horsemen_0,melee,unit,primary,wh2_dlc09_tmb_cavalry_spear,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_cav_skeleton_horsemen_archers_0,melee,unit,primary,wh2_dlc09_tmb_sword_short,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_cav_skeleton_horsemen_archers_0,missile,unit,primary,,wh2_dlc09_tmb_bow_horse,wh2_tmb_skeleton_arrow_mounted,true,primary,18,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_cav_skeleton_horsemen_archers_0,missile,unit,additional,,wh3_main_tmb_bow_horse_khalida,wh3_main_tmb_bow_horse_khalida,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_cha_liche_priest_death_0,melee,unit,primary,wh2_dlc09_tmb_staff_hero,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_cha_liche_priest_light_0,melee,unit,primary,wh2_dlc09_tmb_staff_hero,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_cha_liche_priest_nehekhara_0,melee,unit,primary,wh2_dlc09_tmb_staff_hero,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_cha_liche_priest_shadow_0,melee,unit,primary,wh2_dlc09_tmb_staff_hero,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_cha_necrotect_0,melee,unit,primary,wh2_dlc09_tmb_sword_hero,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_cha_tomb_prince_0,melee,unit,primary,wh2_dlc09_tmb_halberd_prince,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_inf_crypt_ghouls,melee,unit,primary,wh3_main_tmb_claws_ghouls,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_inf_nehekhara_warriors_0,melee,unit,primary,wh2_dlc09_tmb_dual_sword,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_inf_nehekhara_warriors_ror,melee,unit,primary,wh2_dlc09_tmb_dual_sword_ror_ethereal,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_inf_skeleton_archers_0,melee,unit,primary,wh2_dlc09_tmb_sword_short,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_inf_skeleton_archers_0,missile,unit,primary,,wh2_dlc09_tmb_bow_skeleton,wh2_tmb_skeleton_arrow,true,primary,22,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_inf_skeleton_archers_0,missile,unit,additional,,wh3_main_tmb_bow_skeleton_khalida,wh3_main_tmb_bow_skeleton_khalida,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_inf_skeleton_archers_ror,melee,unit,primary,wh2_dlc09_tmb_sword_short,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_inf_skeleton_archers_ror,missile,unit,primary,,wh2_dlc09_tmb_bow_skeleton_ror,wh2_tmb_skeleton_arrow_ror,true,primary,22,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_inf_skeleton_archers_ror,missile,unit,additional,,wh3_main_tmb_bow_skeleton_ror_khalida,wh3_main_tmb_bow_skeleton_ror_khalida,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_inf_skeleton_spearmen_0,melee,unit,primary,wh2_dlc09_tmb_spear,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_inf_skeleton_spearmen_ror,melee,unit,primary,wh2_dlc09_tmb_spear_ror,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_inf_skeleton_warriors_0,melee,unit,primary,wh2_dlc09_tmb_sword,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_inf_tomb_guard_0,melee,unit,primary,wh2_dlc09_tmb_sword_tomb_guard,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_inf_tomb_guard_1,melee,unit,primary,wh2_dlc09_tmb_halberd,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_inf_tomb_guard_ror,melee,unit,primary,wh2_dlc09_tmb_dual_sword_ror,,,,,,land_units.primary_melee_weapon
