game,patch,unit_scale,unit_key,component_role,relationship_key,battle_entity_key,component_count,base_hp_per_component,bonus_hp_per_component,known_hp_total,size_class,is_large,is_primary_health_pool,can_be_targeted,link_source,notes
warhammer_3,8.1.1,ultra,wh2_main_skv_art_warp_lightning_cannon,crew_or_rider,,wh2_dlc16_skv_infantry_crew,52,8,40,2496,small,false,false,,main_units.num_men minus primary body count,Targetability is not encoded by these database joins.
warhammer_3,8.1.1,ultra,wh2_main_skv_cha_assassin,man,,wh2_main_skv_infantry_fast_hero_assassin,1,8,3564,3572,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_main_skv_cha_grey_seer_plague_0,man,,wh2_main_skv_infantry_hero_grey_seer_plague,1,8,3680,3688,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_main_skv_cha_grey_seer_plague_1,engine,wh2_main_skv_veh_screaming_bell,wh2_main_skv_vehicle_screaming_bell,1,8,6260,6268,very_large,true,true,true,land_units.engine,
warhammer_3,8.1.1,ultra,wh2_main_skv_cha_lord_skrolk,man,,wh2_main_skv_infantry_hero_skrolk,1,8,4664,4672,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_main_skv_cha_plague_priest_0,man,,wh2_main_skv_infantry_hero_plague_priest,1,8,3832,3840,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_main_skv_cha_plague_priest_2,engine,wh2_main_skv_veh_plague_furnace,wh2_main_skv_vehicle_plague_furnace,1,8,5860,5868,very_large,true,true,true,land_units.engine,
warhammer_3,8.1.1,ultra,wh2_main_skv_cha_queek_headtaker,man,,wh2_main_skv_infantry_fast_hero_queek_headtaker,1,8,4664,4672,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_main_skv_cha_warlock_engineer,man,,wh2_main_skv_infantry_hero_warlock_engineer,1,8,3412,3420,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_main_skv_cha_warlord_0,man,,wh2_main_skv_infantry_fast_hero_queek_headtaker,1,8,4060,4068,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_main_skv_cha_warlord_1,mount,wh2_main_skv_mnt_bonebreaker,wh2_main_skv_monster_bonebreaker,1,8,6368,6376,large,true,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh2_main_skv_inf_clanrat_spearmen_0,man,,wh2_main_skv_infantry,160,8,52,9600,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_main_skv_inf_clanrat_spearmen_1,man,,wh2_main_skv_infantry,160,8,52,9600,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_main_skv_inf_clanrats_0,man,,wh2_main_skv_infantry,160,8,52,9600,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_main_skv_inf_clanrats_1,man,,wh2_main_skv_infantry,160,8,52,9600,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_main_skv_inf_death_globe_bombardiers,man,,wh2_main_skv_infantry_heavy,48,8,68,3648,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_main_skv_inf_death_runners_0,man,,wh2_main_skv_infantry_fast_360,72,8,72,5760,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_main_skv_inf_gutter_runner_slingers_0,man,,wh2_main_skv_infantry_fast,120,8,50,6960,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_main_skv_inf_gutter_runner_slingers_1,man,,wh2_main_skv_infantry_fast,120,8,50,6960,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_main_skv_inf_gutter_runners_0,man,,wh2_main_skv_infantry_fast_360,120,8,50,6960,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_main_skv_inf_gutter_runners_1,man,,wh2_main_skv_infantry_fast_360,120,8,50,6960,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_main_skv_inf_night_runners_0,man,,wh2_main_skv_infantry_fast_360,120,8,48,6720,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_main_skv_inf_night_runners_1,man,,wh2_main_skv_infantry_fast,120,8,48,6720,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_main_skv_inf_plague_monk_censer_bearer,man,,wh2_main_skv_infantry_plague_monk_censer,120,8,72,9600,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_main_skv_inf_plague_monks,man,,wh2_main_skv_infantry_plague_monk,120,8,68,9120,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_main_skv_inf_poison_wind_globadiers,man,,wh2_main_skv_infantry_heavy_globadiers,48,8,68,3648,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_main_skv_inf_skavenslave_slingers_0,man,,wh2_main_skv_infantry_small,140,8,40,6720,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_main_skv_inf_skavenslave_spearmen_0,man,,wh2_main_skv_infantry_small,180,8,42,9000,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_main_skv_inf_skavenslaves_0,man,,wh2_main_skv_infantry_small,180,8,42,9000,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_main_skv_inf_stormvermin_0,man,,wh2_main_skv_infantry_heavy,160,8,54,9920,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_main_skv_inf_stormvermin_1,man,,wh2_main_skv_infantry_heavy,160,8,54,9920,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_main_skv_inf_warpfire_thrower,man,,wh2_main_skv_infantry_weaponteam,32,8,115,3936,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_main_skv_mon_hell_pit_abomination,man,,wh2_main_skv_monster_hell_pit_abomination,1,8,12092,12100,very_large,true,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_main_skv_mon_rat_ogres,man,,wh2_main_skv_monster_rat_ogre,16,8,475,7728,large,true,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_main_skv_veh_doomwheel,engine,wh2_main_skv_veh_doomwheel,wh2_main_skv_vehicle_doomwheel,1,8,6212,6220,very_large,true,true,true,land_units.engine,
warhammer_3,8.1.1,ultra,wh2_main_skv_veh_doomwheel,crew_or_rider,,wh2_main_skv_infantry,24,8,0,192,small,false,false,,main_units.num_men minus primary body count,Targetability is not encoded by these database joins.
warhammer_3,8.1.1,ultra,wh3_dlc20_chs_cav_chaos_chariot_msla,engine,wh3_dlc20_chs_chariot_msla_large_draught,wh3_main_vehicle_chs_chariot_msla,4,8,1386,5576,large,true,true,true,land_units.engine,
warhammer_3,8.1.1,ultra,wh3_dlc20_chs_cav_chaos_chariot_msla,crew_or_rider,,wh_main_infantry_standard_large_blood,4,8,0,32,small,false,false,,main_units.num_men minus primary body count,Targetability is not encoded by these database joins.
warhammer_3,8.1.1,ultra,wh3_dlc20_chs_cav_chaos_knights_msla,mount,wh3_dlc20_chs_mnt_chaos_steed_msla_knights,wh3_dlc20_chs_mnt_chaos_steed_msla_knights,60,8,119,7620,medium,false,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh3_dlc20_chs_cav_chaos_knights_msla_lances,mount,wh3_dlc20_chs_mnt_chaos_steed_msla_knights,wh3_dlc20_chs_mnt_chaos_steed_msla_knights,60,8,119,7620,medium,false,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh3_dlc20_chs_inf_chaos_warriors_msla,man,,wh3_dlc20_infantry_standard_msla_very_large_blood_dismembers,100,8,82,9000,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc20_chs_inf_chosen_msla,man,,wh3_dlc20_infantry_standard_msla_very_large_blood_dismembers,80,8,123,10480,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc20_chs_inf_chosen_msla_hellscourges,man,,wh3_dlc20_infantry_standard_msla_very_large_blood_dismembers,80,8,123,10480,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc27_chs_cha_exalted_hero_msla,man,,wh3_dlc27_sla_infantry_exalted_hero_msla,1,8,4060,4068,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc27_chs_cha_exalted_hero_msla_chaos_chariot,engine,wh3_dlc20_chs_chariot_msla_large_draught,wh3_main_vehicle_chs_chariot_msla,1,8,5332,5340,large,true,true,true,land_units.engine,
warhammer_3,8.1.1,ultra,wh3_dlc27_chs_cha_exalted_hero_msla_chaos_chariot,crew_or_rider,,wh3_dlc27_sla_infantry_exalted_hero_msla,1,8,0,8,small,false,false,,main_units.num_men minus primary body count,Targetability is not encoded by these database joins.
warhammer_3,8.1.1,ultra,wh3_dlc27_chs_cha_exalted_hero_msla_chaos_steed,mount,wh3_dlc27_chs_mnt_chaos_steed_msla_exalted_hero,wh3_dlc20_chs_mnt_chaos_steed_msla_lords,1,8,4664,4672,medium,false,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh3_dlc27_chs_cha_exalted_hero_msla_daemonic_steed,mount,wh3_dlc27_sla_mnt_daemonic_steed_exalted_hero,wh3_dlc27_sla_mnt_daemonic_steed_hero,1,8,5124,5132,medium,false,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh3_dlc27_chs_cha_sorcerer_lord_shadows_msla,man,,wh3_dlc27_chs_cha_chaos_sorcerer_lord_shadows_msla,1,8,3800,3808,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc27_chs_cha_sorcerer_lord_shadows_msla_chaos_steed,mount,wh3_dlc20_chs_mnt_chaos_steed_msla_lords,wh3_dlc20_chs_mnt_chaos_steed_msla_lords,1,8,4280,4288,medium,false,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh3_dlc27_chs_cha_sorcerer_lord_shadows_msla_daemonic_steed,mount,wh3_dlc27_sla_mnt_daemonic_steed_lord,wh3_dlc27_sla_mnt_daemonic_steed_lord,1,8,4864,4872,medium,false,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh3_dlc27_chs_cha_sorcerer_lord_shadows_msla_warshrine,mount,wh3_dlc20_chs_mnt_warshrine_msla,wh3_dlc20_chs_mnt_warshrine_msla,1,8,11234,11242,very_large,true,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh3_dlc27_chs_cha_sorcerer_lord_slaanesh_msla,man,,wh3_dlc27_chs_cha_chaos_sorcerer_lord_slaanesh_msla,1,8,3800,3808,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc27_chs_cha_sorcerer_lord_slaanesh_msla_chaos_steed,mount,wh3_dlc20_chs_mnt_chaos_steed_msla_lords,wh3_dlc20_chs_mnt_chaos_steed_msla_lords,1,8,4280,4288,medium,false,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh3_dlc27_chs_cha_sorcerer_lord_slaanesh_msla_daemonic_steed,mount,wh3_dlc27_sla_mnt_daemonic_steed_lord,wh3_dlc27_sla_mnt_daemonic_steed_lord,1,8,4864,4872,medium,false,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh3_dlc27_chs_cha_sorcerer_lord_slaanesh_msla_warshrine,mount,wh3_dlc20_chs_mnt_warshrine_msla,wh3_dlc20_chs_mnt_warshrine_msla,1,8,11234,11242,very_large,true,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh3_dlc27_sla_cav_heartseekers_of_slaanesh_dechala,mount,wh3_main_sla_mnt_steed_of_slaanesh,wh3_main_sla_cavalry_steed_of_slaanesh_blood,60,8,87,5700,medium,false,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh3_dlc27_sla_cav_pleasureseekers_dechala,mount,wh3_dlc27_sla_mnt_daemonic_steed,wh3_dlc27_sla_mnt_daemonic_steed,32,8,212,7040,medium,false,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh3_dlc27_sla_cha_dechala,man,,wh3_dlc27_sla_dechala,1,8,6800,6808,large,true,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc27_sla_cha_druchii_anointed_cold_one,mount,wh3_dlc27_sla_mnt_cold_one_armoured_hero,wh2_main_def_cavalry_cold_one_170_hero_blood,1,8,4260,4268,medium,false,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh3_dlc27_sla_cha_druchii_anointed_daemonic_steed,mount,wh3_dlc27_sla_mnt_daemonic_steed_hero,wh3_dlc27_sla_mnt_daemonic_steed_hero,1,8,4884,4892,medium,false,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh3_dlc27_sla_cha_masque_of_slaanesh,man,,wh3_dlc27_sla_infantry_masque_of_slaanesh,1,8,4922,4930,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc27_sla_cha_styrkaar_the_sortsvinaer,man,,wh3_dlc27_sla_cha_styrkaar_the_sortsvinaer,1,8,4680,4688,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc27_sla_cha_styrkaar_the_sortsvinaer_daemonic_steed,mount,wh3_dlc27_sla_mnt_daemonic_steed_hero,wh3_dlc27_sla_mnt_daemonic_steed_hero,1,8,5744,5752,medium,false,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh3_dlc27_sla_cha_styrkaar_the_sortsvinaer_steed_of_slaanesh,mount,wh3_dlc27_sla_mnt_steed_of_slaanesh_styrkaar,wh3_dlc27_sla_mnt_steed_of_slaanesh_styrkaar,1,8,4860,4868,medium,false,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh3_dlc27_sla_inf_chaos_furies_dechala,man,,wh3_main_infantry_sla_furies_blood,60,8,80,5280,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc27_sla_inf_daemonette_1_dechala,man,,wh3_main_sla_inf_daemonette_blood_dismembers,100,8,69,7700,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc27_sla_mon_fiends_of_slaanesh_dechala,man,,wh3_main_sla_fiend_blood,16,8,500,8128,large,true,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc27_sla_mon_keeper_of_secrets_dechala,man,,wh3_main_monster_keeper_of_secrets,1,8,7712,7720,very_large,true,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc27_sla_veh_exalted_seeker_chariot_dechala,engine,wh3_main_sla_exalted_seeker_chariot,wh3_main_vehicle_sla_exalted_seeker_chariot,1,8,5160,5168,large,true,true,true,land_units.engine,
warhammer_3,8.1.1,ultra,wh3_dlc27_sla_veh_exalted_seeker_chariot_dechala,crew_or_rider,,wh_main_cavalry_rider_standard_blood,1,8,0,8,medium,false,false,,main_units.num_men minus primary body count,Targetability is not encoded by these database joins.
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_art_casket_of_souls_0,engine,wh2_dlc09_tmb_veh_casket_of_souls,wh2_dlc09_tmb_inf_casket_of_souls,1,8,3952,3960,very_large,true,true,true,land_units.engine,
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_art_screaming_skull_catapult_0,engine,wh2_dlc09_tmb_art_screaming_skull_catapult,wh2_dlc09_tmb_art_screaming_skull_catapult,4,433,48,1924,large,true,true,true,land_units.engine,Primary artillery body includes the engine entity plus its crew entity slot.
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_art_screaming_skull_catapult_0,crew_or_rider,,wh2_dlc16_tmb_skeleton_crew,40,8,48,2240,small,false,false,,main_units.num_men minus primary body count,Targetability is not encoded by these database joins.
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_cav_hexwraiths,mount,wh_main_vmp_mnt_skeletal_steed_hexwraiths,wh_main_vmp_cavalry_skeletal_steed_hexwraiths,60,8,108,6960,medium,false,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_cav_necropolis_knights_0,mount,wh2_dlc09_tmb_mnt_necroserpent,wh2_dlc09_tmb_cav_necroserpent,24,8,295,7272,large,true,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_cav_necropolis_knights_1,mount,wh2_dlc09_tmb_mnt_necroserpent,wh2_dlc09_tmb_cav_necroserpent,24,8,295,7272,large,true,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_cav_necropolis_knights_ror,mount,wh2_dlc09_tmb_mnt_necroserpent_ror,wh2_dlc09_tmb_cav_necroserpent_ror,24,8,424,10368,large,true,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_cav_nehekhara_horsemen_0,mount,wh2_dlc09_tmb_mnt_tomb_steed_nehekhara_horsemen,wh2_dlc09_tmb_cav_skeletal_steed_barded,60,8,98,6360,medium,false,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_cav_nehekhara_horsemen_ror,mount,wh2_dlc09_tmb_mnt_tomb_steed_ror,wh2_dlc09_tmb_cav_skeletal_steed_ror,60,8,147,9300,medium,false,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_cav_skeleton_horsemen_0,mount,wh2_dlc09_tmb_mnt_tomb_steed,wh2_dlc09_tmb_cav_skeletal_steed,60,8,73,4860,medium,false,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_cav_skeleton_horsemen_archers_0,mount,wh2_dlc09_tmb_mnt_tomb_steed,wh2_dlc09_tmb_cav_skeletal_steed,60,8,70,4680,medium,false,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_cha_liche_priest_death_0,man,,wh2_dlc09_tmb_skeleton_infantry_hero_liche_priest,1,8,3512,3520,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_cha_liche_priest_light_0,man,,wh2_dlc09_tmb_skeleton_infantry_hero_liche_priest,1,8,3512,3520,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_cha_liche_priest_nehekhara_0,man,,wh2_dlc09_tmb_skeleton_infantry_hero_liche_priest,1,8,3512,3520,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_cha_liche_priest_shadow_0,man,,wh2_dlc09_tmb_skeleton_infantry_hero_liche_priest,1,8,3512,3520,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_cha_necrotect_0,man,,wh2_dlc09_tmb_skeleton_infantry_hero,1,8,3780,3788,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_cha_tomb_prince_0,man,,wh2_dlc09_tmb_skeleton_infantry_hero,1,8,4260,4268,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_inf_crypt_ghouls,man,,wh3_main_arkhan_tmb_inf_ghoul_blood_dismembers,120,8,67,9000,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_inf_nehekhara_warriors_0,man,,wh2_dlc09_tmb_skeleton,120,8,68,9120,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_inf_nehekhara_warriors_ror,man,,wh2_dlc_09_tmb_skeleton_ror,120,8,65,8760,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_inf_skeleton_archers_0,man,,wh2_dlc09_tmb_skeleton_missile,120,8,49,6840,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_inf_skeleton_archers_ror,man,,wh2_dlc09_tmb_skeleton_missile,120,8,49,6840,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_inf_skeleton_spearmen_0,man,,wh2_dlc09_tmb_skeleton,160,8,53,9760,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_inf_skeleton_spearmen_ror,man,,wh2_dlc09_tmb_skeleton,160,8,53,9760,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_inf_skeleton_warriors_0,man,,wh2_dlc09_tmb_skeleton,160,8,53,9760,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_inf_tomb_guard_0,man,,wh2_dlc09_tmb_skeleton_heavy,120,8,74,9840,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_inf_tomb_guard_1,man,,wh2_dlc09_tmb_skeleton_heavy,120,8,74,9840,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_inf_tomb_guard_ror,man,,wh2_dlc09_tmb_skeleton_heavy,120,8,74,9840,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_mon_carrion_0,man,,wh2_dlc09_tmb_flying_carrion,24,8,202,5040,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_mon_carrion_ror,man,,wh2_dlc09_tmb_flying_carrion_ror,10,8,532,5400,large,true,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_mon_dire_wolves,man,,wh3_main_arkhan_tmb_wolf_hound_blood,80,8,68,6080,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_mon_fell_bats,man,,wh3_main_arkhan_tmb_flying_fell_bat_blood,60,8,62,4200,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_mon_heirotitan_0,man,,wh2_dlc09_tmb_mon_hierotitan,1,8,12612,12620,very_large,true,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_mon_necrosphinx_0,man,,wh2_dlc09_tmb_mon_necrosphinx,1,8,8952,8960,very_large,true,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_mon_necrosphinx_ror,man,,wh2_dlc09_tmb_mon_necrosphinx,1,8,9772,9780,very_large,true,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_mon_sepulchral_stalkers_0,man,,wh2_dlc09_tmb_mon_sepulchral_stalker,16,8,432,7040,large,true,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_mon_sepulchral_stalkers_ror,man,,wh2_dlc09_tmb_mon_sepulchral_stalker,16,8,432,7040,large,true,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_mon_tomb_scorpion_0,man,,wh2_dlc09_tmb_mon_tomb_scorpion,1,8,6012,6020,very_large,true,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_mon_ushabti_0,man,,wh2_dlc09_tmb_mon_ushabti,16,8,500,8128,large,true,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_mon_ushabti_1,man,,wh2_dlc09_tmb_mon_ushabti,12,8,500,6096,large,true,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_mon_ushabti_ror,man,,wh2_dlc09_tmb_mon_ushabti,12,8,500,6096,large,true,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_veh_khemrian_warsphinx_0,mount,wh2_dlc09_tmb_mnt_warsphinx,wh2_dlc09_tmb_mon_warsphinx,1,8,9612,9620,very_large,true,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_veh_khemrian_warsphinx_0,crew_or_rider,,wh2_dlc09_tmb_warsphinx_rider_360,3,8,0,24,very_large,true,false,,main_units.num_men minus primary body count,Targetability is not encoded by these database joins.
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_veh_skeleton_archer_chariot_0,engine,wh2_dlc09_tmb_chariot,wh2_dlc09_tmb_vehicle_chariot,12,8,538,6552,large,true,true,true,land_units.engine,
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_veh_skeleton_archer_chariot_0,crew_or_rider,,wh2_dlc09_tmb_chariot_rider_bow_360,12,8,0,96,small,false,false,,main_units.num_men minus primary body count,Targetability is not encoded by these database joins.
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_veh_skeleton_chariot_0,engine,wh2_dlc09_tmb_chariot,wh2_dlc09_tmb_vehicle_chariot,12,8,538,6552,large,true,true,true,land_units.engine,
warhammer_3,8.1.1,ultra,wh2_dlc09_tmb_veh_skeleton_chariot_0,crew_or_rider,,wh2_dlc09_tmb_skeleton,12,8,0,96,small,false,false,,main_units.num_men minus primary body count,Targetability is not encoded by these database joins.
warhammer_3,8.1.1,ultra,wh2_pro06_tmb_mon_bone_giant_0,man,,wh2_pro06_tmb_mon_bone_giant,1,8,12612,12620,very_large,true,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc20_chs_cav_chaos_chariot_mtze,engine,wh3_dlc20_chs_chariot_mtze_large_draught,wh_main_vehicle_chs_chariot,4,8,1386,5576,large,true,true,true,land_units.engine,
warhammer_3,8.1.1,ultra,wh3_dlc20_chs_cav_chaos_chariot_mtze,crew_or_rider,,wh_main_infantry_standard_large_blood,4,8,0,32,small,false,false,,main_units.num_men minus primary body count,Targetability is not encoded by these database joins.
warhammer_3,8.1.1,ultra,wh3_dlc20_chs_cav_chaos_knights_mtze_lances,mount,wh3_dlc20_chs_mnt_chaos_steed_mtze_knights,wh3_dlc20_chs_mnt_chaos_steed_mtze_knights,60,8,119,7620,medium,false,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh3_dlc20_chs_cav_marauder_horsemen_mtze_javelins,mount,wh3_dlc20_chs_mnt_norscan_warhorse_horsemen,wh3_dlc20_chs_mnt_norscan_warhorse_horsemen,60,8,75,4980,medium,false,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh3_dlc20_chs_inf_chaos_marauders_mtze,man,,wh_main_chs_infantry_fast_blood_dismembers,120,8,70,9360,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc20_chs_inf_chaos_warriors_mtze,man,,wh_main_infantry_standard_very_large_blood_dismembers,100,8,82,9000,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc20_chs_inf_chosen_mtze,man,,wh_main_infantry_standard_very_large_blood_dismembers,80,8,123,10480,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc20_chs_inf_chosen_mtze_halberds,man,,wh_main_infantry_standard_very_large_heavy_blood_dismembers,80,8,123,10480,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc24_lzd_mon_carnosaur_0,man,,wh2_main_lzd_mon_carnosaur,1,8,7936,7944,very_large,true,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc24_tze_cha_aekold_helbrass,man,,wh3_dlc24_tze_cha_aekold_helbrass_blood,1,8,5800,5808,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc24_tze_cha_blue_scribes,man,,wh3_dlc24_tze_cha_blue_scribes_rider_blood,1,8,3512,3520,medium,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc24_tze_cha_changeling,man,,wh3_dlc22_tze_cha_changeling,1,8,4313,4321,small,false,true,true,land_units.man_entity,
