record_type,game,patch,steam_build_id,race,race_slug,faction_key,faction_name,culture_key,subculture_key,feature_forest_key,variant_key,variant_status,applicability_basis,campaign_key,node_set_key,set_faction_key,set_culture_key,set_subculture_key,set_campaign_key,node_key,node_faction_key,node_campaign_key,technology_key,technology_name,technology_short_description,technology_long_description,effect_key,effect_scope,effect_value,effect_description,effect_additional_tooltip,node_set_name,node_set_tooltip,ui_group_name,ui_group_description,ui_tab_name,ui_tab_tooltip,lock_reason,ancillary_granted_text,required_technology_key,parent_node_key,child_node_key,link_type,classification,source_table,source_path,source_row_number,source_key,script_path,script_line,script_operation,script_evidence,script_applicability,script_resolution,set_colour_hex,node_indent,node_tier,research_points_required,cost_per_round,food_cost,ui_group_key,resource_cost_key,required_parents,node_pixel_offset_x,node_pixel_offset_y,technology_building_level,technology_position_index,technology_icon_name,technology_mp_available_early,technology_mp_available_late,technology_info_pic,technology_unique_index,technology_is_civil,technology_is_engineering,technology_is_military,technology_is_hidden,link_initial_descent_tiers,link_parent_link_position,link_child_link_position,link_parent_link_position_offset,link_child_link_position_offset,link_visible_in_ui,required_building_level_key,ancillary_key,character_trait_level_key,effect_list_key,initiative_key,initiative_visible_in_ui,unit_upgrade_key,mercenary_key,mercenary_group,mercenary_initial_unit_count,mercenary_pool,unlock_faction_key,unlock_subculture_key,resource_cost_treasury_cost,resource_cost_expenditure_type,resource_cost_income_type,resource_cost_expenditure_type_when_regular,resource_cost_income_type_when_regular,pooled_cost_pooled_resource_factor,pooled_cost_amount,pooled_cost_context,pooled_cost_ui_resource_transaction_pooled_resource,pooled_resource_factor_key,resource_factor_factor,pooled_resource_key,resource_factor_minimum,resource_factor_maximum,resource_factor_specific_faction_set,group_optional_background_image,group_colour_hex,group_bounds_bottom_right_node,group_bounds_top_left_node,group_bounds_optional_top_right_node,group_bounds_optional_bottom_left_node,ui_tab_key,tab_sort_order,tab_tier_offset,module_max_tier,effect_bundle_key,module_min_tier,category_effect_advancement_stage,effect_definition_icon,effect_definition_priority,effect_definition_icon_negative,effect_definition_category,effect_definition_is_positive_value_good
faction,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,has_database_tree,factions_tables,db/factions_tables/data__.tsv,368,wh3_dlc27_nor_sayl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node_set,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,,,,,,,,,,,,,Norscan Tech,Norscan Tech,,,,,,,,,,,,technology_node_sets_tables,db/technology_node_sets_tables/data__.tsv,25,nor_mil,,,,,,,FFB62F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,wh3_dlc27_tech_nor_monsters_01,,,wh3_dlc27_tech_nor_ship_taming,Secrets of Taming,The secret to taming the horrors of the Wastes is as simple as it is difficult to obtain. Find the line between fearlessness and madness. Straddle it. Do not fall.,[PH],,,,,,Norscan Tech,Norscan Tech,,,,,,,,,,,structural_node,technology_nodes_tables,db/technology_nodes_tables/data__.tsv,1210,wh3_dlc27_tech_nor_monsters_01,,,,,,,,9,1,200,0,0,,,0,0,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
technology,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,wh3_dlc27_tech_nor_monsters_01,,,wh3_dlc27_tech_nor_ship_taming,Secrets of Taming,The secret to taming the horrors of the Wastes is as simple as it is difficult to obtain. Find the line between fearlessness and madness. Straddle it. Do not fall.,[PH],,,,,,Norscan Tech,Norscan Tech,,,,,,,,,,,,technologies_tables,db/technologies_tables/data__.tsv,999,wh3_dlc27_tech_nor_ship_taming,,,,,,,,,,,,,,,,,,wh_main_chs_port_ruin,1,tech_wh_dlc27_tech_nor_ship_taming,false,false,placeholder.tga,1633608216,false,false,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effect,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,wh3_dlc27_tech_nor_monsters_01,,,wh3_dlc27_tech_nor_ship_taming,Secrets of Taming,The secret to taming the horrors of the Wastes is as simple as it is difficult to obtain. Find the line between fearlessness and madness. Straddle it. Do not fall.,[PH],wh3_dlc27_effect_force_stat_leadership_chs_monster_units,faction_to_force_own_unseen,4.0000,Leadership: %+n for Norscan Monster units,,Norscan Tech,Norscan Tech,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,2055,wh3_dlc27_tech_nor_ship_taming|wh3_dlc27_effect_force_stat_leadership_chs_monster_units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,morale.png,411,morale.png,battle,true
effect,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,wh3_dlc27_tech_nor_monsters_01,,,wh3_dlc27_tech_nor_ship_taming,Secrets of Taming,The secret to taming the horrors of the Wastes is as simple as it is difficult to obtain. Find the line between fearlessness and madness. Straddle it. Do not fall.,[PH],wh3_dlc27_effect_nor_mon_recruit_rank_monsters_nor,faction_to_character_own_unseen,1.0000,Recruit Rank: %+n for Norscan Monster units,,Norscan Tech,Norscan Tech,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,2056,wh3_dlc27_tech_nor_ship_taming|wh3_dlc27_effect_nor_mon_recruit_rank_monsters_nor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,experience.png,106,experience.png,campaign,true
tab_membership,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,wh3_dlc27_tech_nor_monsters_01,,,wh3_dlc27_tech_nor_ship_taming,Secrets of Taming,The secret to taming the horrors of the Wastes is as simple as it is difficult to obtain. Find the line between fearlessness and madness. Straddle it. Do not fall.,[PH],,,,,,Norscan Tech,Norscan Tech,,,,,,,,,,,,technology_ui_tabs_to_technology_nodes_junctions_tables,db/technology_ui_tabs_to_technology_nodes_junctions_tables/data__.tsv,628,wh3_dlc27_tech_nor_monsters_01|nor_mil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nor_mil,,,,,,,,,,,
node,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,wh_dlc08_tech_nor_marauders_03,,,wh_dlc08_tech_nor_marauders_03,Bladeworker's Hammer,"Without their aptly-formed instruments of death, the Northmen would be much less effective killers. ","A warrior is only as good as his blade. The metal is heated and hammered and tempered by skilled craftsmen to form swords that slash bellies open like wineskins and axes that hack limbs from bodies with a single blow. For the bloodthirsty warriors of the north a blade exists to spill blood to honour the Dark Gods, and those unspeakably alien deities accept no excuses when it comes to killing in their names. Only the strongest hammer, solid and even-hitting each time it strikes the malleable metal, forges blades fit for Marauders whose greatest joy is the destruction of their enemies.",,,,,,Norscan Tech,Norscan Tech,,,,,,,,,,,structural_node,technology_nodes_tables,db/technology_nodes_tables/data__.tsv,1727,wh_dlc08_tech_nor_marauders_03,,,,,,,,0,2,400,0,0,,,0,0,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
technology,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,wh_dlc08_tech_nor_marauders_03,,,wh_dlc08_tech_nor_marauders_03,Bladeworker's Hammer,"Without their aptly-formed instruments of death, the Northmen would be much less effective killers. ","A warrior is only as good as his blade. The metal is heated and hammered and tempered by skilled craftsmen to form swords that slash bellies open like wineskins and axes that hack limbs from bodies with a single blow. For the bloodthirsty warriors of the north a blade exists to spill blood to honour the Dark Gods, and those unspeakably alien deities accept no excuses when it comes to killing in their names. Only the strongest hammer, solid and even-hitting each time it strikes the malleable metal, forges blades fit for Marauders whose greatest joy is the destruction of their enemies.",,,,,,Norscan Tech,Norscan Tech,,,,,,,,,,,,technologies_tables,db/technologies_tables/data__.tsv,1620,wh_dlc08_tech_nor_marauders_03,,,,,,,,,,,,,,,,,,wh_main_chs_port_ruin,1,tech_dlc08_nor_bladeworkers_hammer,false,false,,212596111,false,false,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effect,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,wh_dlc08_tech_nor_marauders_03,,,wh_dlc08_tech_nor_marauders_03,Bladeworker's Hammer,"Without their aptly-formed instruments of death, the Northmen would be much less effective killers. ","A warrior is only as good as his blade. The metal is heated and hammered and tempered by skilled craftsmen to form swords that slash bellies open like wineskins and axes that hack limbs from bodies with a single blow. For the bloodthirsty warriors of the north a blade exists to spill blood to honour the Dark Gods, and those unspeakably alien deities accept no excuses when it comes to killing in their names. Only the strongest hammer, solid and even-hitting each time it strikes the malleable metal, forges blades fit for Marauders whose greatest joy is the destruction of their enemies.",wh3_dlc27_effect_force_stat_melee_attack_marauder_basic_nor,faction_to_force_own_unseen,4.0000,"Melee attack: %+n for Marauders, Marauder Spearmen and Marauder Bearmen units",,Norscan Tech,Norscan Tech,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,3284,wh_dlc08_tech_nor_marauders_03|wh3_dlc27_effect_force_stat_melee_attack_marauder_basic_nor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,melee.png,431,melee.png,battle,true
effect,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,wh_dlc08_tech_nor_marauders_03,,,wh_dlc08_tech_nor_marauders_03,Bladeworker's Hammer,"Without their aptly-formed instruments of death, the Northmen would be much less effective killers. ","A warrior is only as good as his blade. The metal is heated and hammered and tempered by skilled craftsmen to form swords that slash bellies open like wineskins and axes that hack limbs from bodies with a single blow. For the bloodthirsty warriors of the north a blade exists to spill blood to honour the Dark Gods, and those unspeakably alien deities accept no excuses when it comes to killing in their names. Only the strongest hammer, solid and even-hitting each time it strikes the malleable metal, forges blades fit for Marauders whose greatest joy is the destruction of their enemies.",wh3_dlc27_effect_tech_weapon_strength_marauder_basic,faction_to_force_own_unseen,10.0000,"Weapon strength: %+n% for Marauders, Marauder Spearmen and Marauder Bearmen units",,Norscan Tech,Norscan Tech,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,3285,wh_dlc08_tech_nor_marauders_03|wh3_dlc27_effect_tech_weapon_strength_marauder_basic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,weapon_damage.png,400,weapon_damage.png,battle,true
tab_membership,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,wh_dlc08_tech_nor_marauders_03,,,wh_dlc08_tech_nor_marauders_03,Bladeworker's Hammer,"Without their aptly-formed instruments of death, the Northmen would be much less effective killers. ","A warrior is only as good as his blade. The metal is heated and hammered and tempered by skilled craftsmen to form swords that slash bellies open like wineskins and axes that hack limbs from bodies with a single blow. For the bloodthirsty warriors of the north a blade exists to spill blood to honour the Dark Gods, and those unspeakably alien deities accept no excuses when it comes to killing in their names. Only the strongest hammer, solid and even-hitting each time it strikes the malleable metal, forges blades fit for Marauders whose greatest joy is the destruction of their enemies.",,,,,,Norscan Tech,Norscan Tech,,,,,,,,,,,,technology_ui_tabs_to_technology_nodes_junctions_tables,db/technology_ui_tabs_to_technology_nodes_junctions_tables/data__.tsv,643,wh_dlc08_tech_nor_marauders_03|nor_mil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nor_mil,,,,,,,,,,,
node,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,wh_dlc08_tech_nor_marauders_04,,,wh_dlc08_tech_nor_marauders_04,Axemaker's Stone,Sharper throwing-axes forged in larger numbers mean more dismemberment and decapitation on the battlefield.,"With a good throwing axe, a warrior can split an enemy's skull from two dozen paces. The more throwing axes a Marauder carries, the more lives he can take for the Dark Gods, mowing down enemies before they get close enough to strike him. A good axe has an edge that parts flesh with ease, and a good edge requires work with a sharpening stone. Using such stones, sharper axes are produced with greater speed, giving warriors an advantage from afar, and more opportunities to cut down all who stand against them, dismembering their foes in praise of the Ruinous Powers.",,,,,,Norscan Tech,Norscan Tech,,,,,,,,,,,structural_node,technology_nodes_tables,db/technology_nodes_tables/data__.tsv,1728,wh_dlc08_tech_nor_marauders_04,,,,,,,,1,2,400,0,0,,,0,0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
technology,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,wh_dlc08_tech_nor_marauders_04,,,wh_dlc08_tech_nor_marauders_04,Axemaker's Stone,Sharper throwing-axes forged in larger numbers mean more dismemberment and decapitation on the battlefield.,"With a good throwing axe, a warrior can split an enemy's skull from two dozen paces. The more throwing axes a Marauder carries, the more lives he can take for the Dark Gods, mowing down enemies before they get close enough to strike him. A good axe has an edge that parts flesh with ease, and a good edge requires work with a sharpening stone. Using such stones, sharper axes are produced with greater speed, giving warriors an advantage from afar, and more opportunities to cut down all who stand against them, dismembering their foes in praise of the Ruinous Powers.",,,,,,Norscan Tech,Norscan Tech,,,,,,,,,,,,technologies_tables,db/technologies_tables/data__.tsv,1621,wh_dlc08_tech_nor_marauders_04,,,,,,,,,,,,,,,,,,wh_main_chs_port_ruin,1,tech_dlc08_nor_axemakers_stone,false,false,,93828546,false,false,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effect,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,wh_dlc08_tech_nor_marauders_04,,,wh_dlc08_tech_nor_marauders_04,Axemaker's Stone,Sharper throwing-axes forged in larger numbers mean more dismemberment and decapitation on the battlefield.,"With a good throwing axe, a warrior can split an enemy's skull from two dozen paces. The more throwing axes a Marauder carries, the more lives he can take for the Dark Gods, mowing down enemies before they get close enough to strike him. A good axe has an edge that parts flesh with ease, and a good edge requires work with a sharpening stone. Using such stones, sharper axes are produced with greater speed, giving warriors an advantage from afar, and more opportunities to cut down all who stand against them, dismembering their foes in praise of the Ruinous Powers.",wh3_dlc27_effect_tech_ammunition_marauder_hunters_nor,faction_to_force_own_unseen,15.0000,Ammunition: %+n% for Marauder Hunter units,,Norscan Tech,Norscan Tech,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,3286,wh_dlc08_tech_nor_marauders_04|wh3_dlc27_effect_tech_ammunition_marauder_hunters_nor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ammo.png,100,ammo.png,battle,true
effect,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,wh_dlc08_tech_nor_marauders_04,,,wh_dlc08_tech_nor_marauders_04,Axemaker's Stone,Sharper throwing-axes forged in larger numbers mean more dismemberment and decapitation on the battlefield.,"With a good throwing axe, a warrior can split an enemy's skull from two dozen paces. The more throwing axes a Marauder carries, the more lives he can take for the Dark Gods, mowing down enemies before they get close enough to strike him. A good axe has an edge that parts flesh with ease, and a good edge requires work with a sharpening stone. Using such stones, sharper axes are produced with greater speed, giving warriors an advantage from afar, and more opportunities to cut down all who stand against them, dismembering their foes in praise of the Ruinous Powers.",wh_dlc08_effect_force_stat_missile_damage_marauder_hunters,faction_to_force_own_unseen,10.0000,Missile strength: %+n% for Marauder Hunter units,,Norscan Tech,Norscan Tech,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,3287,wh_dlc08_tech_nor_marauders_04|wh_dlc08_effect_force_stat_missile_damage_marauder_hunters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ranged_damage.png,541,ranged_damage.png,battle,true
tab_membership,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,wh_dlc08_tech_nor_marauders_04,,,wh_dlc08_tech_nor_marauders_04,Axemaker's Stone,Sharper throwing-axes forged in larger numbers mean more dismemberment and decapitation on the battlefield.,"With a good throwing axe, a warrior can split an enemy's skull from two dozen paces. The more throwing axes a Marauder carries, the more lives he can take for the Dark Gods, mowing down enemies before they get close enough to strike him. A good axe has an edge that parts flesh with ease, and a good edge requires work with a sharpening stone. Using such stones, sharper axes are produced with greater speed, giving warriors an advantage from afar, and more opportunities to cut down all who stand against them, dismembering their foes in praise of the Ruinous Powers.",,,,,,Norscan Tech,Norscan Tech,,,,,,,,,,,,technology_ui_tabs_to_technology_nodes_junctions_tables,db/technology_ui_tabs_to_technology_nodes_junctions_tables/data__.tsv,644,wh_dlc08_tech_nor_marauders_04|nor_mil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nor_mil,,,,,,,,,,,
node,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,wh_dlc08_tech_nor_creatures_02,,,wh_dlc08_tech_nor_creatures_06,One with Beasts,A hunter without knowledge of his quarry is like a warrior without knowledge of his enemy.,"Though the hunter's skills are not the same as the warrior's, they have much in common, and their final aim, that of spilling blood, is shared. The Gods accept the offering of bestial blood almost as eagerly as that which flows from thinking foes – especially when the beast in question is a fearsome monster such as a Manticore or Chaos Frost Dragon. To hunt a beast, it is necessary to know that beast, its environment, behaviour, diet, etc. After all, you wouldn't want to find yourself facing a most problematic target on unfamiliar, awkward terrain and be at the top of the menu to boot, would you? Therefore, the study of the vicious and twisted creatures of the northern wastes is vital for any who dare stalk them.",,,,,,Norscan Tech,Norscan Tech,,,,,,,,,,,structural_node,technology_nodes_tables,db/technology_nodes_tables/data__.tsv,1720,wh_dlc08_tech_nor_creatures_02,,,,,,,,4,2,400,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
technology,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,wh_dlc08_tech_nor_creatures_02,,,wh_dlc08_tech_nor_creatures_06,One with Beasts,A hunter without knowledge of his quarry is like a warrior without knowledge of his enemy.,"Though the hunter's skills are not the same as the warrior's, they have much in common, and their final aim, that of spilling blood, is shared. The Gods accept the offering of bestial blood almost as eagerly as that which flows from thinking foes – especially when the beast in question is a fearsome monster such as a Manticore or Chaos Frost Dragon. To hunt a beast, it is necessary to know that beast, its environment, behaviour, diet, etc. After all, you wouldn't want to find yourself facing a most problematic target on unfamiliar, awkward terrain and be at the top of the menu to boot, would you? Therefore, the study of the vicious and twisted creatures of the northern wastes is vital for any who dare stalk them.",,,,,,Norscan Tech,Norscan Tech,,,,,,,,,,,,technologies_tables,db/technologies_tables/data__.tsv,1616,wh_dlc08_tech_nor_creatures_06,,,,,,,,,,,,,,,,,,wh_main_chs_port_ruin,1,tech_dlc08_nor_one_with_beasts,false,false,,218596546,false,false,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effect,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,wh_dlc08_tech_nor_creatures_02,,,wh_dlc08_tech_nor_creatures_06,One with Beasts,A hunter without knowledge of his quarry is like a warrior without knowledge of his enemy.,"Though the hunter's skills are not the same as the warrior's, they have much in common, and their final aim, that of spilling blood, is shared. The Gods accept the offering of bestial blood almost as eagerly as that which flows from thinking foes – especially when the beast in question is a fearsome monster such as a Manticore or Chaos Frost Dragon. To hunt a beast, it is necessary to know that beast, its environment, behaviour, diet, etc. After all, you wouldn't want to find yourself facing a most problematic target on unfamiliar, awkward terrain and be at the top of the menu to boot, would you? Therefore, the study of the vicious and twisted creatures of the northern wastes is vital for any who dare stalk them.",wh3_dlc27_effect_force_stat_charge_bonus_wolves_nor,faction_to_force_own_unseen,10.0000,Charge bonus: %+n for Norscan Ice Wolves & Norscan Warhounds units,,Norscan Tech,Norscan Tech,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,3274,wh_dlc08_tech_nor_creatures_06|wh3_dlc27_effect_force_stat_charge_bonus_wolves_nor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,charge.png,501,charge.png,battle,true
